"","t","pd","Country","Mag","R","PR","S"
"1",1,0.969290976523615,"Indonesia",6.5,138.038426460288,0.287092432475705,-1.69897000433602
"2",2,0.999056955877127,"Indonesia",6.5,138.038426460288,0.287092432475705,-1.69897000433602
"3",3,0.999971040035891,"Indonesia",6.5,138.038426460288,0.287092432475705,-1.69897000433602
"4",4,0.999999110667782,"Indonesia",6.5,138.038426460288,0.287092432475705,-1.69897000433602
"5",5,0.999999972689476,"Indonesia",6.5,138.038426460288,0.287092432475705,-1.69897000433602
"6",6,0.99999999916132,"Indonesia",6.5,138.038426460288,0.287092432475705,-1.69897000433602
"7",7,0.999999999974245,"Indonesia",6.5,138.038426460288,0.287092432475705,-1.69897000433602
"8",8,0.999999999999209,"Indonesia",6.5,138.038426460288,0.287092432475705,-1.69897000433602
"9",9,0.999999999999976,"Indonesia",6.5,138.038426460288,0.287092432475705,-1.69897000433602
"10",10,0.999999999999999,"Indonesia",6.5,138.038426460288,0.287092432475705,-1.69897000433602
"11",11,1,"Indonesia",6.5,138.038426460288,0.287092432475705,-1.69897000433602
"12",12,1,"Indonesia",6.5,138.038426460288,0.287092432475705,-1.69897000433602
"13",13,1,"Indonesia",6.5,138.038426460288,0.287092432475705,-1.69897000433602
"14",14,1,"Indonesia",6.5,138.038426460288,0.287092432475705,-1.69897000433602
"15",15,1,"Indonesia",6.5,138.038426460288,0.287092432475705,-1.69897000433602
"16",16,1,"Indonesia",6.5,138.038426460288,0.287092432475705,-1.69897000433602
"17",17,1,"Indonesia",6.5,138.038426460288,0.287092432475705,-1.69897000433602
"18",18,1,"Indonesia",6.5,138.038426460288,0.287092432475705,-1.69897000433602
"19",19,1,"Indonesia",6.5,138.038426460288,0.287092432475705,-1.69897000433602
"20",20,1,"Indonesia",6.5,138.038426460288,0.287092432475705,-1.69897000433602
"21",21,1,"Indonesia",6.5,138.038426460288,0.287092432475705,-1.69897000433602
"22",22,1,"Indonesia",6.5,138.038426460288,0.287092432475705,-1.69897000433602
"23",23,1,"Indonesia",6.5,138.038426460288,0.287092432475705,-1.69897000433602
"24",24,1,"Indonesia",6.5,138.038426460288,0.287092432475705,-1.69897000433602
"25",25,1,"Indonesia",6.5,138.038426460288,0.287092432475705,-1.69897000433602
"26",26,1,"Indonesia",6.5,138.038426460288,0.287092432475705,-1.69897000433602
"27",27,1,"Indonesia",6.5,138.038426460288,0.287092432475705,-1.69897000433602
"28",28,1,"Indonesia",6.5,138.038426460288,0.287092432475705,-1.69897000433602
"29",29,1,"Indonesia",6.5,138.038426460288,0.287092432475705,-1.69897000433602
"30",30,1,"Indonesia",6.5,138.038426460288,0.287092432475705,-1.69897000433602
"31",31,1,"Indonesia",6.5,138.038426460288,0.287092432475705,-1.69897000433602
"32",32,1,"Indonesia",6.5,138.038426460288,0.287092432475705,-1.69897000433602
"33",33,1,"Indonesia",6.5,138.038426460288,0.287092432475705,-1.69897000433602
"34",34,1,"Indonesia",6.5,138.038426460288,0.287092432475705,-1.69897000433602
"35",35,1,"Indonesia",6.5,138.038426460288,0.287092432475705,-1.69897000433602
"36",36,1,"Indonesia",6.5,138.038426460288,0.287092432475705,-1.69897000433602
"37",37,1,"Indonesia",6.5,138.038426460288,0.287092432475705,-1.69897000433602
"38",38,1,"Indonesia",6.5,138.038426460288,0.287092432475705,-1.69897000433602
"39",39,1,"Indonesia",6.5,138.038426460288,0.287092432475705,-1.69897000433602
"40",40,1,"Indonesia",6.5,138.038426460288,0.287092432475705,-1.69897000433602
"41",41,1,"Indonesia",6.5,138.038426460288,0.287092432475705,-1.69897000433602
"42",42,1,"Indonesia",6.5,138.038426460288,0.287092432475705,-1.69897000433602
"43",43,1,"Indonesia",6.5,138.038426460288,0.287092432475705,-1.69897000433602
"44",44,1,"Indonesia",6.5,138.038426460288,0.287092432475705,-1.69897000433602
"45",45,1,"Indonesia",6.5,138.038426460288,0.287092432475705,-1.69897000433602
"46",46,1,"Indonesia",6.5,138.038426460288,0.287092432475705,-1.69897000433602
"47",47,1,"Indonesia",6.5,138.038426460288,0.287092432475705,-1.69897000433602
"48",48,1,"Indonesia",6.5,138.038426460288,0.287092432475705,-1.69897000433602
"49",49,1,"Indonesia",6.5,138.038426460288,0.287092432475705,-1.69897000433602
"50",50,1,"Indonesia",6.5,138.038426460288,0.287092432475705,-1.69897000433602
"51",51,1,"Indonesia",6.5,138.038426460288,0.287092432475705,-1.69897000433602
"52",52,1,"Indonesia",6.5,138.038426460288,0.287092432475705,-1.69897000433602
"53",53,1,"Indonesia",6.5,138.038426460288,0.287092432475705,-1.69897000433602
"54",54,1,"Indonesia",6.5,138.038426460288,0.287092432475705,-1.69897000433602
"55",55,1,"Indonesia",6.5,138.038426460288,0.287092432475705,-1.69897000433602
"56",56,1,"Indonesia",6.5,138.038426460288,0.287092432475705,-1.69897000433602
"57",57,1,"Indonesia",6.5,138.038426460288,0.287092432475705,-1.69897000433602
"58",58,1,"Indonesia",6.5,138.038426460288,0.287092432475705,-1.69897000433602
"59",59,1,"Indonesia",6.5,138.038426460288,0.287092432475705,-1.69897000433602
"60",60,1,"Indonesia",6.5,138.038426460288,0.287092432475705,-1.69897000433602
"61",61,1,"Indonesia",6.5,138.038426460288,0.287092432475705,-1.69897000433602
"62",62,1,"Indonesia",6.5,138.038426460288,0.287092432475705,-1.69897000433602
"63",63,1,"Indonesia",6.5,138.038426460288,0.287092432475705,-1.69897000433602
"64",64,1,"Indonesia",6.5,138.038426460288,0.287092432475705,-1.69897000433602
"65",65,1,"Indonesia",6.5,138.038426460288,0.287092432475705,-1.69897000433602
"66",66,1,"Indonesia",6.5,138.038426460288,0.287092432475705,-1.69897000433602
"67",67,1,"Indonesia",6.5,138.038426460288,0.287092432475705,-1.69897000433602
"68",68,1,"Indonesia",6.5,138.038426460288,0.287092432475705,-1.69897000433602
"69",69,1,"Indonesia",6.5,138.038426460288,0.287092432475705,-1.69897000433602
"70",70,1,"Indonesia",6.5,138.038426460288,0.287092432475705,-1.69897000433602
"71",71,1,"Indonesia",6.5,138.038426460288,0.287092432475705,-1.69897000433602
"72",72,1,"Indonesia",6.5,138.038426460288,0.287092432475705,-1.69897000433602
"73",73,1,"Indonesia",6.5,138.038426460288,0.287092432475705,-1.69897000433602
"74",74,1,"Indonesia",6.5,138.038426460288,0.287092432475705,-1.69897000433602
"75",75,1,"Indonesia",6.5,138.038426460288,0.287092432475705,-1.69897000433602
"76",76,1,"Indonesia",6.5,138.038426460288,0.287092432475705,-1.69897000433602
"77",77,1,"Indonesia",6.5,138.038426460288,0.287092432475705,-1.69897000433602
"78",78,1,"Indonesia",6.5,138.038426460288,0.287092432475705,-1.69897000433602
"79",79,1,"Indonesia",6.5,138.038426460288,0.287092432475705,-1.69897000433602
"80",80,1,"Indonesia",6.5,138.038426460288,0.287092432475705,-1.69897000433602
"81",1,0.704100838692107,"Indonesia",7,208.929613085404,0.821195682063308,-1.69897000433602
"82",2,0.912443686337285,"Indonesia",7,208.929613085404,0.821195682063308,-1.69897000433602
"83",3,0.974092160219992,"Indonesia",7,208.929613085404,0.821195682063308,-1.69897000433602
"84",4,0.992333891937796,"Indonesia",7,208.929613085404,0.821195682063308,-1.69897000433602
"85",5,0.997731605053898,"Indonesia",7,208.929613085404,0.821195682063308,-1.69897000433602
"86",6,0.999328783837933,"Indonesia",7,208.929613085404,0.821195682063308,-1.69897000433602
"87",7,0.999801387700588,"Indonesia",7,208.929613085404,0.821195682063308,-1.69897000433602
"88",8,0.999941230787179,"Indonesia",7,208.929613085404,0.821195682063308,-1.69897000433602
"89",9,0.999982610239215,"Indonesia",7,208.929613085404,0.821195682063308,-1.69897000433602
"90",10,0.999994854384369,"Indonesia",7,208.929613085404,0.821195682063308,-1.69897000433602
"91",11,0.99999847741665,"Indonesia",7,208.929613085404,0.821195682063308,-1.69897000433602
"92",12,0.999999549468864,"Indonesia",7,208.929613085404,0.821195682063308,-1.69897000433602
"93",13,0.999999866688215,"Indonesia",7,208.929613085404,0.821195682063308,-1.69897000433602
"94",14,0.999999960553155,"Indonesia",7,208.929613085404,0.821195682063308,-1.69897000433602
"95",15,0.999999988327712,"Indonesia",7,208.929613085404,0.821195682063308,-1.69897000433602
"96",16,0.99999999654618,"Indonesia",7,208.929613085404,0.821195682063308,-1.69897000433602
"97",17,0.999999998978018,"Indonesia",7,208.929613085404,0.821195682063308,-1.69897000433602
"98",18,0.999999999697596,"Indonesia",7,208.929613085404,0.821195682063308,-1.69897000433602
"99",19,0.999999999910519,"Indonesia",7,208.929613085404,0.821195682063308,-1.69897000433602
"100",20,0.999999999973523,"Indonesia",7,208.929613085404,0.821195682063308,-1.69897000433602
"101",21,0.999999999992165,"Indonesia",7,208.929613085404,0.821195682063308,-1.69897000433602
"102",22,0.999999999997682,"Indonesia",7,208.929613085404,0.821195682063308,-1.69897000433602
"103",23,0.999999999999314,"Indonesia",7,208.929613085404,0.821195682063308,-1.69897000433602
"104",24,0.999999999999797,"Indonesia",7,208.929613085404,0.821195682063308,-1.69897000433602
"105",25,0.99999999999994,"Indonesia",7,208.929613085404,0.821195682063308,-1.69897000433602
"106",26,0.999999999999982,"Indonesia",7,208.929613085404,0.821195682063308,-1.69897000433602
"107",27,0.999999999999995,"Indonesia",7,208.929613085404,0.821195682063308,-1.69897000433602
"108",28,0.999999999999998,"Indonesia",7,208.929613085404,0.821195682063308,-1.69897000433602
"109",29,1,"Indonesia",7,208.929613085404,0.821195682063308,-1.69897000433602
"110",30,1,"Indonesia",7,208.929613085404,0.821195682063308,-1.69897000433602
"111",31,1,"Indonesia",7,208.929613085404,0.821195682063308,-1.69897000433602
"112",32,1,"Indonesia",7,208.929613085404,0.821195682063308,-1.69897000433602
"113",33,1,"Indonesia",7,208.929613085404,0.821195682063308,-1.69897000433602
"114",34,1,"Indonesia",7,208.929613085404,0.821195682063308,-1.69897000433602
"115",35,1,"Indonesia",7,208.929613085404,0.821195682063308,-1.69897000433602
"116",36,1,"Indonesia",7,208.929613085404,0.821195682063308,-1.69897000433602
"117",37,1,"Indonesia",7,208.929613085404,0.821195682063308,-1.69897000433602
"118",38,1,"Indonesia",7,208.929613085404,0.821195682063308,-1.69897000433602
"119",39,1,"Indonesia",7,208.929613085404,0.821195682063308,-1.69897000433602
"120",40,1,"Indonesia",7,208.929613085404,0.821195682063308,-1.69897000433602
"121",41,1,"Indonesia",7,208.929613085404,0.821195682063308,-1.69897000433602
"122",42,1,"Indonesia",7,208.929613085404,0.821195682063308,-1.69897000433602
"123",43,1,"Indonesia",7,208.929613085404,0.821195682063308,-1.69897000433602
"124",44,1,"Indonesia",7,208.929613085404,0.821195682063308,-1.69897000433602
"125",45,1,"Indonesia",7,208.929613085404,0.821195682063308,-1.69897000433602
"126",46,1,"Indonesia",7,208.929613085404,0.821195682063308,-1.69897000433602
"127",47,1,"Indonesia",7,208.929613085404,0.821195682063308,-1.69897000433602
"128",48,1,"Indonesia",7,208.929613085404,0.821195682063308,-1.69897000433602
"129",49,1,"Indonesia",7,208.929613085404,0.821195682063308,-1.69897000433602
"130",50,1,"Indonesia",7,208.929613085404,0.821195682063308,-1.69897000433602
"131",51,1,"Indonesia",7,208.929613085404,0.821195682063308,-1.69897000433602
"132",52,1,"Indonesia",7,208.929613085404,0.821195682063308,-1.69897000433602
"133",53,1,"Indonesia",7,208.929613085404,0.821195682063308,-1.69897000433602
