"","t","pd","Country","Mag","R","PR","S"
"1",1,0.784598995776017,"new_zealand",6.5,138.038426460288,0.651358079062428,-1.69897000433602
"2",2,0.9536024073793,"new_zealand",6.5,138.038426460288,0.651358079062428,-1.69897000433602
"3",3,0.990005911955926,"new_zealand",6.5,138.038426460288,0.651358079062428,-1.69897000433602
"4",4,0.997847263399004,"new_zealand",6.5,138.038426460288,0.651358079062428,-1.69897000433602
"5",5,0.999536298374316,"new_zealand",6.5,138.038426460288,0.651358079062428,-1.69897000433602
"6",6,0.999900118204167,"new_zealand",6.5,138.038426460288,0.651358079062428,-1.69897000433602
"7",7,0.999978485360874,"new_zealand",6.5,138.038426460288,0.651358079062428,-1.69897000433602
"8",8,0.999995365725127,"new_zealand",6.5,138.038426460288,0.651358079062428,-1.69897000433602
"9",9,0.999999001772538,"new_zealand",6.5,138.038426460288,0.651358079062428,-1.69897000433602
"10",10,0.999999784980802,"new_zealand",6.5,138.038426460288,0.651358079062428,-1.69897000433602
"11",11,0.999999953684649,"new_zealand",6.5,138.038426460288,0.651358079062428,-1.69897000433602
"12",12,0.999999990023627,"new_zealand",6.5,138.038426460288,0.651358079062428,-1.69897000433602
"13",13,0.999999997851079,"new_zealand",6.5,138.038426460288,0.651358079062428,-1.69897000433602
"14",14,0.99999999953712,"new_zealand",6.5,138.038426460288,0.651358079062428,-1.69897000433602
"15",15,0.999999999900295,"new_zealand",6.5,138.038426460288,0.651358079062428,-1.69897000433602
"16",16,0.999999999978524,"new_zealand",6.5,138.038426460288,0.651358079062428,-1.69897000433602
"17",17,0.999999999995374,"new_zealand",6.5,138.038426460288,0.651358079062428,-1.69897000433602
"18",18,0.999999999999004,"new_zealand",6.5,138.038426460288,0.651358079062428,-1.69897000433602
"19",19,0.999999999999785,"new_zealand",6.5,138.038426460288,0.651358079062428,-1.69897000433602
"20",20,0.999999999999954,"new_zealand",6.5,138.038426460288,0.651358079062428,-1.69897000433602
"21",21,0.99999999999999,"new_zealand",6.5,138.038426460288,0.651358079062428,-1.69897000433602
"22",22,0.999999999999998,"new_zealand",6.5,138.038426460288,0.651358079062428,-1.69897000433602
"23",23,1,"new_zealand",6.5,138.038426460288,0.651358079062428,-1.69897000433602
"24",24,1,"new_zealand",6.5,138.038426460288,0.651358079062428,-1.69897000433602
"25",25,1,"new_zealand",6.5,138.038426460288,0.651358079062428,-1.69897000433602
"26",26,1,"new_zealand",6.5,138.038426460288,0.651358079062428,-1.69897000433602
