"","t","pd","Country","Mag","R","PR","S"
"1",1,0.251690530837855,"turkey",6.5,138.038426460288,3.44900541301703,-1.69897000433602
"2",2,0.440032938362269,"turkey",6.5,138.038426460288,3.44900541301703,-1.69897000433602
"3",3,0.580971345357584,"turkey",6.5,138.038426460288,3.44900541301703,-1.69897000433602
"4",4,0.686436889880806,"turkey",6.5,138.038426460288,3.44900541301703,-1.69897000433602
"5",5,0.765357755517875,"turkey",6.5,138.038426460288,3.44900541301703,-1.69897000433602
"6",6,0.824414986588567,"turkey",6.5,138.038426460288,3.44900541301703,-1.69897000433602
"7",7,0.868608071821262,"turkey",6.5,138.038426460288,3.44900541301703,-1.69897000433602
"8",8,0.901678175972378,"turkey",6.5,138.038426460288,3.44900541301703,-1.69897000433602
"9",9,0.926424848054837,"turkey",6.5,138.038426460288,3.44900541301703,-1.69897000433602
"10",10,0.944943017104391,"turkey",6.5,138.038426460288,3.44900541301703,-1.69897000433602
"11",11,0.958800338355717,"turkey",6.5,138.038426460288,3.44900541301703,-1.69897000433602
"12",12,0.969169903065307,"turkey",6.5,138.038426460288,3.44900541301703,-1.69897000433602
"13",13,0.976929546528582,"turkey",6.5,138.038426460288,3.44900541301703,-1.69897000433602
"14",14,0.982736161209473,"turkey",6.5,138.038426460288,3.44900541301703,-1.69897000433602
"15",15,0.98708130595896,"turkey",6.5,138.038426460288,3.44900541301703,-1.69897000433602
"16",16,0.990332818919881,"turkey",6.5,138.038426460288,3.44900541301703,-1.69897000433602
"17",17,0.992765956857642,"turkey",6.5,138.038426460288,3.44900541301703,-1.69897000433602
"18",18,0.994586697016246,"turkey",6.5,138.038426460288,3.44900541301703,-1.69897000433602
"19",19,0.995949174117813,"turkey",6.5,138.038426460288,3.44900541301703,-1.69897000433602
"20",20,0.996968728634433,"turkey",6.5,138.038426460288,3.44900541301703,-1.69897000433602
"21",21,0.997731670933546,"turkey",6.5,138.038426460288,3.44900541301703,-1.69897000433602
"22",22,0.998302587880397,"turkey",6.5,138.038426460288,3.44900541301703,-1.69897000433602
"23",23,0.99872981043783,"turkey",6.5,138.038426460288,3.44900541301703,-1.69897000433602
"24",24,0.999049505122997,"turkey",6.5,138.038426460288,3.44900541301703,-1.69897000433602
"25",25,0.999288735683149,"turkey",6.5,138.038426460288,3.44900541301703,-1.69897000433602
"26",26,0.999467754176623,"turkey",6.5,138.038426460288,3.44900541301703,-1.69897000433602
"27",27,0.999601715410445,"turkey",6.5,138.038426460288,3.44900541301703,-1.69897000433602
"28",28,0.999701959870215,"turkey",6.5,138.038426460288,3.44900541301703,-1.69897000433602
"29",29,0.999776973748691,"turkey",6.5,138.038426460288,3.44900541301703,-1.69897000433602
"30",30,0.999833107344274,"turkey",6.5,138.038426460288,3.44900541301703,-1.69897000433602
"31",31,0.999875112645387,"turkey",6.5,138.038426460288,3.44900541301703,-1.69897000433602
"32",32,0.999906545609964,"turkey",6.5,138.038426460288,3.44900541301703,-1.69897000433602
"33",33,0.999930067195001,"turkey",6.5,138.038426460288,3.44900541301703,-1.69897000433602
"34",34,0.999947668619815,"turkey",6.5,138.038426460288,3.44900541301703,-1.69897000433602
"35",35,0.999960839932673,"turkey",6.5,138.038426460288,3.44900541301703,-1.69897000433602
"36",36,0.999970696150806,"turkey",6.5,138.038426460288,3.44900541301703,-1.69897000433602
"37",37,0.999978071652165,"turkey",6.5,138.038426460288,3.44900541301703,-1.69897000433602
"38",38,0.999983590809672,"turkey",6.5,138.038426460288,3.44900541301703,-1.69897000433602
"39",39,0.999987720847496,"turkey",6.5,138.038426460288,3.44900541301703,-1.69897000433602
"40",40,0.999990811393908,"turkey",6.5,138.038426460288,3.44900541301703,-1.69897000433602
"41",41,0.999993124079053,"turkey",6.5,138.038426460288,3.44900541301703,-1.69897000433602
"42",42,0.999994854683246,"turkey",6.5,138.038426460288,3.44900541301703,-1.69897000433602
"43",43,0.999996149710751,"turkey",6.5,138.038426460288,3.44900541301703,-1.69897000433602
"44",44,0.999997118792096,"turkey",6.5,138.038426460288,3.44900541301703,-1.69897000433602
"45",45,0.999997843964843,"turkey",6.5,138.038426460288,3.44900541301703,-1.69897000433602
"46",46,0.999998386618476,"turkey",6.5,138.038426460288,3.44900541301703,-1.69897000433602
"47",47,0.999998792691328,"turkey",6.5,138.038426460288,3.44900541301703,-1.69897000433602
"48",48,0.999999096559489,"turkey",6.5,138.038426460288,3.44900541301703,-1.69897000433602
"49",49,0.999999323946911,"turkey",6.5,138.038426460288,3.44900541301703,-1.69897000433602
"50",50,0.999999494103072,"turkey",6.5,138.038426460288,3.44900541301703,-1.69897000433602
"51",51,0.999999621432538,"turkey",6.5,138.038426460288,3.44900541301703,-1.69897000433602
"52",52,0.999999716714383,"turkey",6.5,138.038426460288,3.44900541301703,-1.69897000433602
"53",53,0.999999788014691,"turkey",6.5,138.038426460288,3.44900541301703,-1.69897000433602
"54",54,0.999999841369386,"turkey",6.5,138.038426460288,3.44900541301703,-1.69897000433602
"55",55,0.999999881295209,"turkey",6.5,138.038426460288,3.44900541301703,-1.69897000433602
"56",56,0.999999911172081,"turkey",6.5,138.038426460288,3.44900541301703,-1.69897000433602
"57",57,0.999999933529227,"turkey",6.5,138.038426460288,3.44900541301703,-1.69897000433602
"58",58,0.999999950259291,"turkey",6.5,138.038426460288,3.44900541301703,-1.69897000433602
"59",59,0.999999962778557,"turkey",6.5,138.038426460288,3.44900541301703,-1.69897000433602
"60",60,0.999999972146841,"turkey",6.5,138.038426460288,3.44900541301703,-1.69897000433602
"61",61,0.999999979157218,"turkey",6.5,138.038426460288,3.44900541301703,-1.69897000433602
"62",62,0.999999984403149,"turkey",6.5,138.038426460288,3.44900541301703,-1.69897000433602
"63",63,0.999999988328728,"turkey",6.5,138.038426460288,3.44900541301703,-1.69897000433602
"64",64,0.999999991266277,"turkey",6.5,138.038426460288,3.44900541301703,-1.69897000433602
"65",65,0.999999993464472,"turkey",6.5,138.038426460288,3.44900541301703,-1.69897000433602
"66",66,0.999999995109403,"turkey",6.5,138.038426460288,3.44900541301703,-1.69897000433602
"67",67,0.99999999634032,"turkey",6.5,138.038426460288,3.44900541301703,-1.69897000433602
"68",68,0.999999997261427,"turkey",6.5,138.038426460288,3.44900541301703,-1.69897000433602
"69",69,0.9999999979507,"turkey",6.5,138.038426460288,3.44900541301703,-1.69897000433602
"70",70,0.999999998466489,"turkey",6.5,138.038426460288,3.44900541301703,-1.69897000433602
"71",71,0.999999998852459,"turkey",6.5,138.038426460288,3.44900541301703,-1.69897000433602
"72",72,0.999999999141284,"turkey",6.5,138.038426460288,3.44900541301703,-1.69897000433602
"73",73,0.999999999357415,"turkey",6.5,138.038426460288,3.44900541301703,-1.69897000433602
"74",74,0.999999999519148,"turkey",6.5,138.038426460288,3.44900541301703,-1.69897000433602
"75",75,0.999999999640174,"turkey",6.5,138.038426460288,3.44900541301703,-1.69897000433602
"76",76,0.999999999730738,"turkey",6.5,138.038426460288,3.44900541301703,-1.69897000433602
"77",77,0.999999999798509,"turkey",6.5,138.038426460288,3.44900541301703,-1.69897000433602
"78",78,0.999999999849222,"turkey",6.5,138.038426460288,3.44900541301703,-1.69897000433602
"79",79,0.999999999887172,"turkey",6.5,138.038426460288,3.44900541301703,-1.69897000433602
"80",80,0.99999999991557,"turkey",6.5,138.038426460288,3.44900541301703,-1.69897000433602
"81",1,0.0772662200489871,"turkey",7,208.929613085404,12.4355658659858,-1.69897000433602
"82",2,0.148562371337316,"turkey",7,208.929613085404,12.4355658659858,-1.69897000433602
"83",3,0.214349738511554,"turkey",7,208.929613085404,12.4355658659858,-1.69897000433602
"84",4,0.275053964497265,"turkey",7,208.929613085404,12.4355658659858,-1.69897000433602
"85",5,0.33106780440006,"turkey",7,208.929613085404,12.4355658659858,-1.69897000433602
"86",6,0.382753666623137,"turkey",7,208.929613085404,12.4355658659858,-1.69897000433602
"87",7,0.430445957642264,"turkey",7,208.929613085404,12.4355658659858,-1.69897000433602
"88",8,0.474453245608867,"turkey",7,208.929613085404,12.4355658659858,-1.69897000433602
"89",9,0.515060256779683,"turkey",7,208.929613085404,12.4355658659858,-1.69897000433602
"90",10,0.552529717689843,"turkey",7,208.929613085404,12.4355658659858,-1.69897000433602
"91",11,0.587104054988202,"turkey",7,208.929613085404,12.4355658659858,-1.69897000433602
"92",12,0.619006963932818,"turkey",7,208.929613085404,12.4355658659858,-1.69897000433602
"93",13,0.648444855694717,"turkey",7,208.929613085404,12.4355658659858,-1.69897000433602
"94",14,0.675608192833962,"turkey",7,208.929613085404,12.4355658659858,-1.69897000433602
"95",15,0.700672721588542,"turkey",7,208.929613085404,12.4355658659858,-1.69897000433602
"96",16,0.723800608948946,"turkey",7,208.929613085404,12.4355658659858,-1.69897000433602
"97",17,0.745141491875293,"turkey",7,208.929613085404,12.4355658659858,-1.69897000433602
"98",18,0.764833445445413,"turkey",7,208.929613085404,12.4355658659858,-1.69897000433602
"99",19,0.78300387619779,"turkey",7,208.929613085404,12.4355658659858,-1.69897000433602
"100",20,0.799770346449269,"turkey",7,208.929613085404,12.4355658659858,-1.69897000433602
"101",21,0.815241334920852,"turkey",7,208.929613085404,12.4355658659858,-1.69897000433602
"102",22,0.829516938592815,"turkey",7,208.929613085404,12.4355658659858,-1.69897000433602
"103",23,0.842689520330127,"turkey",7,208.929613085404,12.4355658659858,-1.69897000433602
"104",24,0.854844306468311,"turkey",7,208.929613085404,12.4355658659858,-1.69897000433602
"105",25,0.866059938226094,"turkey",7,208.929613085404,12.4355658659858,-1.69897000433602
"106",26,0.876408980512492,"turkey",7,208.929613085404,12.4355658659858,-1.69897000433602
"107",27,0.885958391420292,"turkey",7,208.929613085404,12.4355658659858,-1.69897000433602
"108",28,0.894769955443552,"turkey",7,208.929613085404,12.4355658659858,-1.69897000433602
"109",29,0.902900683222015,"turkey",7,208.929613085404,12.4355658659858,-1.69897000433602
"110",30,0.910403180398789,"turkey",7,208.929613085404,12.4355658659858,-1.69897000433602
"111",31,0.917325987977786,"turkey",7,208.929613085404,12.4355658659858,-1.69897000433602
"112",32,0.923713896383027,"turkey",7,208.929613085404,12.4355658659858,-1.69897000433602
"113",33,0.929608235251776,"turkey",7,208.929613085404,12.4355658659858,-1.69897000433602
"114",34,0.935047140836449,"turkey",7,208.929613085404,12.4355658659858,-1.69897000433602
"115",35,0.940065802745391,"turkey",7,208.929613085404,12.4355658659858,-1.69897000433602
"116",36,0.944696691618925,"turkey",7,208.929613085404,12.4355658659858,-1.69897000433602
"117",37,0.948969769213734,"turkey",7,208.929613085404,12.4355658659858,-1.69897000433602
"118",38,0.952912682254816,"turkey",7,208.929613085404,12.4355658659858,-1.69897000433602
"119",39,0.956550941309232,"turkey",7,208.929613085404,12.4355658659858,-1.69897000433602
"120",40,0.959908085838954,"turkey",7,208.929613085404,12.4355658659858,-1.69897000433602
"121",41,0.963005836500707,"turkey",7,208.929613085404,12.4355658659858,-1.69897000433602
"122",42,0.965864235678171,"turkey",7,208.929613085404,12.4355658659858,-1.69897000433602
"123",43,0.968501777155802,"turkey",7,208.929613085404,12.4355658659858,-1.69897000433602
"124",44,0.970935525773234,"turkey",7,208.929613085404,12.4355658659858,-1.69897000433602
"125",45,0.973181227834447,"turkey",7,208.929613085404,12.4355658659858,-1.69897000433602
"126",46,0.975253412986035,"turkey",7,208.929613085404,12.4355658659858,-1.69897000433602
"127",47,0.977165488223717,"turkey",7,208.929613085404,12.4355658659858,-1.69897000433602
"128",48,0.978929824635334,"turkey",7,208.929613085404,12.4355658659858,-1.69897000433602
"129",49,0.980557837441531,"turkey",7,208.929613085404,12.4355658659858,-1.69897000433602
"130",50,0.982060059852002,"turkey",7,208.929613085404,12.4355658659858,-1.69897000433602
"131",51,0.983446211215143,"turkey",7,208.929613085404,12.4355658659858,-1.69897000433602
"132",52,0.984725259902038,"turkey",7,208.929613085404,12.4355658659858,-1.69897000433602
"133",53,0.985905481331638,"turkey",7,208.929613085404,12.4355658659858,-1.69897000433602
"134",54,0.986994511512553,"turkey",7,208.929613085404,12.4355658659858,-1.69897000433602
"135",55,0.987999396447868,"turkey",7,208.929613085404,12.4355658659858,-1.69897000433602
"136",56,0.988926637722648,"turkey",7,208.929613085404,12.4355658659858,-1.69897000433602
"137",57,0.989782234569052,"turkey",7,208.929613085404,12.4355658659858,-1.69897000433602
"138",58,0.990571722681249,"turkey",7,208.929613085404,12.4355658659858,-1.69897000433602
"139",59,0.991300210031242,"turkey",7,208.929613085404,12.4355658659858,-1.69897000433602
"140",60,0.991972409917348,"turkey",7,208.929613085404,12.4355658659858,-1.69897000433602
"141",61,0.992592671459137,"turkey",7,208.929613085404,12.4355658659858,-1.69897000433602
"142",62,0.993165007736151,"turkey",7,208.929613085404,12.4355658659858,-1.69897000433602
"143",63,0.993693121752443,"turkey",7,208.929613085404,12.4355658659858,-1.69897000433602
"144",64,0.99418043039494,"turkey",7,208.929613085404,12.4355658659858,-1.69897000433602
"145",65,0.994630086540635,"turkey",7,208.929613085404,12.4355658659858,-1.69897000433602
"146",66,0.995044999455631,"turkey",7,208.929613085404,12.4355658659858,-1.69897000433602
"147",67,0.995427853618035,"turkey",7,208.929613085404,12.4355658659858,-1.69897000433602
"148",68,0.99578112608648,"turkey",7,208.929613085404,12.4355658659858,-1.69897000433602
"149",69,0.996107102526641,"turkey",7,208.929613085404,12.4355658659858,-1.69897000433602
"150",70,0.996407891999446,"turkey",7,208.929613085404,12.4355658659858,-1.69897000433602
"151",71,0.996685440606656,"turkey",7,208.929613085404,12.4355658659858,-1.69897000433602
"152",72,0.996941544082108,"turkey",7,208.929613085404,12.4355658659858,-1.69897000433602
"153",73,0.99717785941007,"turkey",7,208.929613085404,12.4355658659858,-1.69897000433602
"154",74,0.9973959155459,"turkey",7,208.929613085404,12.4355658659858,-1.69897000433602
"155",75,0.997597123308357,"turkey",7,208.929613085404,12.4355658659858,-1.69897000433602
"156",76,0.997782784507564,"turkey",7,208.929613085404,12.4355658659858,-1.69897000433602
"157",77,0.997954100367699,"turkey",7,208.929613085404,12.4355658659858,-1.69897000433602
"158",78,0.998112179298886,"turkey",7,208.929613085404,12.4355658659858,-1.69897000433602
"159",79,0.998258044068592,"turkey",7,208.929613085404,12.4355658659858,-1.69897000433602
"160",80,0.998392638418903,"turkey",7,208.929613085404,12.4355658659858,-1.69897000433602
"161",1,0.0220561010921693,"turkey",7.5,316.227766016838,44.8370703692216,-1.69897000433602
"162",2,0.0436257305889506,"turkey",7.5,316.227766016838,44.8370703692216,-1.69897000433602
"163",3,0.0647196181570302,"turkey",7.5,316.227766016838,44.8370703692216,-1.69897000433602
"164",4,0.0853482568084815,"turkey",7.5,316.227766016838,44.8370703692216,-1.69897000433602
"165",5,0.105521908120442,"turkey",7.5,316.227766016838,44.8370703692216,-1.69897000433602
"166",6,0.125250607339669,"turkey",7.5,316.227766016838,44.8370703692216,-1.69897000433602
"167",7,0.144544168374499,"turkey",7.5,316.227766016838,44.8370703692216,-1.69897000433602
"168",8,0.163412188676716,"turkey",7.5,316.227766016838,44.8370703692216,-1.69897000433602
"169",9,0.181864054015739,"turkey",7.5,316.227766016838,44.8370703692216,-1.69897000433602
"170",10,0.199908943147506,"turkey",7.5,316.227766016838,44.8370703692216,-1.69897000433602
"171",11,0.217555832380385,"turkey",7.5,316.227766016838,44.8370703692216,-1.69897000433602
"172",12,0.234813500040381,"turkey",7.5,316.227766016838,44.8370703692216,-1.69897000433602
"173",13,0.251690530837854,"turkey",7.5,316.227766016838,44.8370703692216,-1.69897000433602
"174",14,0.268195320137922,"turkey",7.5,316.227766016838,44.8370703692216,-1.69897000433602
"175",15,0.284336078136682,"turkey",7.5,316.227766016838,44.8370703692216,-1.69897000433602
