"","time","latitude","longitude","depth","mag","magType","nst","gap","dmin","rms","net","id","updated","place","type","horizontalError","depthError","magError","magNst","status","locationSource","magSource","country"
"20165","2014-11-23T11:36:57.890Z",-37.9003,179.7344,25.36,4.9,"mb",NA,149,1.181,0.57,"us","usc000t41v","2015-02-18T03:30:55.040Z","172km ENE of Gisborne, New Zealand","earthquake",10.7,6.1,0.145,16,"reviewed","us","us","New Zealand"
"20214","2014-11-21T00:15:21.650Z",-33.4676,-179.4617,436.37,4.5,"mb",NA,99,4.408,0.96,"us","usc000t3xb","2015-02-18T03:30:48.040Z","231km SSW of L'Esperance Rock, New Zealand","earthquake",10,10.5,0.156,13,"reviewed","us","us","New Zealand"
"20233","2014-11-20T00:53:43.320Z",-37.6725,179.9759,35,4.5,"mb",NA,225,1.33,1.06,"us","usb000sy4i","2015-02-18T03:30:47.040Z","204km ENE of Gisborne, New Zealand","earthquake",8.4,1.9,0.192,10,"reviewed","us","us","New Zealand"
"20252","2014-11-19T06:40:52.870Z",-37.6885,179.6773,35,4.9,"mb",NA,99,1.095,1.37,"us","usc000syt7","2015-02-18T03:30:45.040Z","181km NE of Gisborne, New Zealand","earthquake",7.1,2,0.117,25,"reviewed","us","us","New Zealand"
"20254","2014-11-19T05:08:51.710Z",-37.754,-179.827,29.843,4.6,"mb",NA,NA,NA,0.72,"us","usc000syui","2015-02-18T03:30:45.040Z","214km ENE of Gisborne, New Zealand","earthquake",12.8,7.9,0.207,10,"reviewed","wel","us","New Zealand"
"20258","2014-11-19T04:42:04.960Z",-37.6987,179.2185,35,4.5,"mb",NA,195,0.736,0.59,"us","usb000t2fw","2015-02-18T03:30:45.040Z","150km NE of Gisborne, New Zealand","earthquake",6.6,1.9,0.181,10,"reviewed","us","us","New Zealand"
"20273","2014-11-18T16:41:28.690Z",-37.4377,179.5952,10,4.5,"mb",NA,198,1.032,1.28,"us","usb000t28z","2015-02-12T01:43:00.040Z","194km NE of Gisborne, New Zealand","earthquake",11.7,2,0.384,3,"reviewed","us","us","New Zealand"
"20343","2014-11-16T23:11:17.190Z",-38.0181,179.3483,10,4.6,"mb",NA,190,0.942,1.34,"us","usb000t10x","2015-02-12T01:42:52.040Z","137km ENE of Gisborne, New Zealand","earthquake",7.6,2,0.245,5,"reviewed","us","us","New Zealand"
"20344","2014-11-16T22:33:20.450Z",-37.6478,179.6621,22,6.7,"mww",NA,25,1.079,0.49,"us","usc000sxye","2016-11-10T21:45:18.000Z","183km NE of Gisborne, New Zealand","earthquake",6.4,1.7,NA,NA,"reviewed","us","us","New Zealand"
"20463","2014-11-12T19:41:30.730Z",-27.3299,179.9946,490.8,4.6,"mb",NA,276,11.164,0.72,"us","usb000szy7","2015-02-12T01:42:37.040Z","297km NW of Raoul Island, New Zealand","earthquake",28.3,19.7,0.125,20,"reviewed","us","us","New Zealand"
"20504","2014-11-10T21:38:00.830Z",-30.0426,-177.8549,29,5.7,"mww",NA,54,0.797,0.89,"us","usc000sw4e","2016-11-10T21:45:12.403Z","86km S of Raoul Island, New Zealand","earthquake",8,1.8,NA,NA,"reviewed","us","us","New Zealand"
"20506","2014-11-10T15:23:10.540Z",-36.1766,179.7837,51.09,4.8,"mb",NA,70,1.82,0.66,"us","usc000sw0y","2015-01-31T02:50:16.040Z","Off the east coast of the North Island of New Zealand","earthquake",6.5,5.1,0.124,35,"reviewed","us","us","Off the east coast of the North Island of New Zealand"
"20633","2014-11-05T06:39:31.850Z",-32.6985,-178.0956,35,4.7,"mb",NA,125,3.445,1.4,"us","usc000syfq","2015-01-31T02:50:00.040Z","159km SSE of L'Esperance Rock, New Zealand","earthquake",9.1,1.6,0.195,10,"reviewed","us","us","New Zealand"
"20644","2014-11-04T18:21:03.570Z",-28.6017,-179.0548,354.34,5.2,"mb",NA,49,1.176,0.94,"us","usc000stzw","2015-01-20T09:03:17.040Z","134km WNW of Raoul Island, New Zealand","earthquake",9.4,4.4,0.051,142,"reviewed","us","us","New Zealand"
"20662","2014-11-03T13:09:12.220Z",-31.7013,-178.5825,77.57,4.7,"mb",NA,158,2.512,0.48,"us","usc000sxbw","2015-01-20T09:03:14.040Z","42km SE of L'Esperance Rock, New Zealand","earthquake",12.7,10.1,0.208,13,"reviewed","us","us","New Zealand"
"20681","2014-11-02T22:56:26.530Z",-35.1401,-179.9174,85.85,4.6,"mb",NA,162,2.81,0.98,"us","usc000stk6","2015-01-20T09:03:12.040Z","East of the North Island of New Zealand","earthquake",11.3,10.9,0.206,7,"reviewed","us","us","East of the North Island of New Zealand"
"20689","2014-11-02T11:43:29.200Z",-33.4627,-179.1865,10,4.6,"mb",NA,158,4.34,0.76,"us","usc000sxaz","2015-01-20T09:03:11.040Z","226km S of L'Esperance Rock, New Zealand","earthquake",7,1.9,0.165,11,"reviewed","us","us","New Zealand"
"20831","2014-10-26T09:36:05.010Z",-32.0191,-177.4046,50.39,4.5,"mb",NA,126,2.801,1.03,"us","usb000sqqq","2015-01-17T01:25:39.040Z","155km ESE of L'Esperance Rock, New Zealand","earthquake",9.3,9.8,0.15,18,"reviewed","us","us","New Zealand"
"20894","2014-10-23T12:18:32.070Z",-33.2418,-179.4869,35,5.3,"mwc",NA,43,4.201,1.07,"us","usb000sq19","2015-01-17T01:25:34.040Z","208km SSW of L'Esperance Rock, New Zealand","earthquake",8.2,1.9,NA,NA,"reviewed","us","gcmt","New Zealand"
"20944","2014-10-21T17:14:20.260Z",-30.3851,-177.9753,14.07,4.6,"mb",NA,84,1.136,0.6,"us","usc000stwv","2015-01-15T20:03:37.040Z","124km S of Raoul Island, New Zealand","earthquake",8.8,5,0.133,18,"reviewed","us","us","New Zealand"
"20985","2014-10-20T03:43:48.240Z",-30.0353,-177.3829,32.07,4.5,"mb",NA,198,0.92,1.09,"us","usc000st5x","2015-01-15T20:03:34.040Z","98km SSE of Raoul Island, New Zealand","earthquake",13.1,8.8,0.171,11,"reviewed","us","us","New Zealand"
"20999","2014-10-19T18:07:42.530Z",-45.0162,167.4913,133.42,4.7,"mb",NA,59,0.565,0.59,"us","usb000sp0y","2015-01-15T20:03:34.040Z","47km NNW of Te Anau, New Zealand","earthquake",8.4,4.7,0.115,25,"reviewed","us","us","New Zealand"
"21032","2014-10-18T09:40:54.580Z",-33.1845,-179.1764,10,5,"mb",NA,60,4.069,0.8,"us","usb000snsd","2015-01-15T20:03:31.040Z","195km S of L'Esperance Rock, New Zealand","earthquake",8.4,1.8,0.083,49,"reviewed","us","us","New Zealand"
"21058","2014-10-17T00:27:24.760Z",-32.1688,179.6879,323.76,4.5,"mb",NA,54,3.564,0.86,"us","usb000sn90","2015-01-15T20:03:28.040Z","156km WSW of L'Esperance Rock, New Zealand","earthquake",7.7,3.5,0.073,56,"reviewed","us","us","New Zealand"
"21066","2014-10-16T18:29:29.340Z",-30.0651,-177.7073,43.3,4.6,"mb",NA,88,0.839,0.58,"us","usb000srn9","2015-01-15T20:03:28.040Z","90km SSE of Raoul Island, New Zealand","earthquake",9,8.2,0.141,16,"reviewed","us","us","New Zealand"
"21110","2014-10-14T21:56:57.640Z",-29.9488,-177.4007,29.95,4.5,"mb",NA,189,0.838,0.81,"us","usb000sr50","2015-01-06T23:49:57.040Z","89km SSE of Raoul Island, New Zealand","earthquake",6.3,5.9,0.15,14,"reviewed","us","us","New Zealand"
"21116","2014-10-14T17:09:46.570Z",-33.2977,-179.2405,10,4.6,"mb",NA,203,4.702,1.3,"us","usb000sr4t","2015-01-06T23:49:57.040Z","209km S of L'Esperance Rock, New Zealand","earthquake",15.2,2,0.165,11,"reviewed","us","us","New Zealand"
"21124","2014-10-14T08:35:23.230Z",-30.0384,-177.512,34.56,5.2,"mb",NA,71,0.87,1.11,"us","usb000slyn","2015-01-06T23:49:56.040Z","93km SSE of Raoul Island, New Zealand","earthquake",9.5,3.9,0.047,170,"reviewed","us","us","New Zealand"
"21148","2014-10-13T15:40:13.510Z",-31.8865,-178.5631,41.74,4.6,"mb",NA,168,2.689,0.19,"us","usb000sqd1","2015-01-06T23:49:55.040Z","59km SSE of L'Esperance Rock, New Zealand","earthquake",13.1,9.2,0.172,12,"reviewed","us","us","New Zealand"
"21160","2014-10-13T05:13:44.060Z",-46.2066,165.9628,20,5.8,"mww",NA,46,0.5,0.75,"us","usb000slgy","2015-01-06T23:49:54.040Z","159km W of Riverton, New Zealand","earthquake",7.2,1.8,NA,NA,"reviewed","us","us","New Zealand"
"21229","2014-10-10T22:08:19.990Z",-31.4632,-177.5679,22.23,4.7,"mb",NA,215,2.232,0.74,"us","usb000sprz","2015-01-06T23:49:50.040Z","126km E of L'Esperance Rock, New Zealand","earthquake",14.7,13,0.225,7,"reviewed","us","us","New Zealand"
"21321","2014-10-07T05:09:25.330Z",-30.0357,-177.4749,12.62,4.8,"mb",NA,178,0.881,1.47,"us","usb000sjfa","2014-12-23T01:42:06.040Z","94km SSE of Raoul Island, New Zealand","earthquake",8.3,1.8,0.139,17,"reviewed","us","us","New Zealand"
"21348","2014-10-06T01:14:31.570Z",-38.5632,176.4434,123.16,5.1,"mww",NA,67,0.602,1.52,"us","usb000sj1d","2015-01-30T06:08:07.819Z","24km WSW of Murupara, New Zealand","earthquake",5.6,3.6,NA,NA,"reviewed","us","us","New Zealand"
"21414","2014-10-03T05:50:19.770Z",-32.0358,-178.7024,24.45,4.7,"mb",NA,129,2.86,0.49,"us","usb000sme0","2014-12-23T01:41:59.040Z","69km SSE of L'Esperance Rock, New Zealand","earthquake",9.4,4.7,0.13,20,"reviewed","us","us","New Zealand"
"21500","2014-09-28T11:12:26.890Z",-32.4286,-177.9843,48.03,4.5,"mb",NA,207,3.173,1.02,"us","usb000sk80","2014-12-20T00:54:01.040Z","140km SE of L'Esperance Rock, New Zealand","earthquake",13.9,12.3,0.191,8,"reviewed","us","us","New Zealand"
"21546","2014-09-25T17:10:13.850Z",-28.3888,-177.2635,53.78,4.6,"mb",NA,121,1.033,0.67,"us","usb000sjh0","2014-12-20T00:53:57.040Z","115km NNE of Raoul Island, New Zealand","earthquake",10.3,8.4,0.157,13,"reviewed","us","us","New Zealand"
"21554","2014-09-25T07:25:47.170Z",-30.2216,-177.6589,10,4.5,"mb",NA,192,1.001,0.94,"us","usb000sjgq","2014-12-20T00:53:57.040Z","108km SSE of Raoul Island, New Zealand","earthquake",9,1.9,0.192,9,"reviewed","us","us","New Zealand"
"21616","2014-09-22T14:41:22.050Z",-40.5096,175.9376,29.79,5.2,"mwr",NA,61,0.289,0.86,"us","usb000sexp","2015-01-31T02:20:23.973Z","32km ESE of Palmerston North, New Zealand","earthquake",5.6,3.1,0.058,29,"reviewed","us","us","New Zealand"
"21626","2014-09-21T15:05:27.520Z",-35.9505,178.3747,10,5.1,"mb",NA,89,2.516,1.06,"us","usb000serd","2014-12-19T00:05:25.040Z","254km NNE of Whakatane, New Zealand","earthquake",10.3,1.8,0.099,36,"reviewed","us","us","New Zealand"
"21627","2014-09-21T15:02:30.210Z",-36.0766,178.0643,10,5.3,"mb",NA,75,1.495,1.02,"us","usb000ser4","2014-12-19T00:05:25.040Z","224km ENE of Tairua, New Zealand","earthquake",7.6,1.7,0.075,72,"reviewed","us","us","New Zealand"
"21631","2014-09-21T12:17:37.450Z",-49.5986,164.0745,17.22,4.5,"mb",NA,132,4.535,1.39,"us","usb000seqc","2014-12-19T00:05:24.040Z","192km NW of Auckland Island, New Zealand","earthquake",10.4,4.1,0.14,17,"reviewed","us","us","New Zealand"
"21669","2014-09-19T08:24:00.320Z",-29.7177,-176.3308,35,4.5,"mb",NA,98,1.471,0.84,"us","usb000sh44","2014-12-19T00:05:21.040Z","160km ESE of Raoul Island, New Zealand","earthquake",9.3,2,0.131,18,"reviewed","us","us","New Zealand"
"21680","2014-09-18T17:52:45.660Z",-31.5552,-178.3769,10,4.5,"mb",NA,73,2.334,0.46,"us","usb000se1h","2014-12-19T00:05:20.040Z","51km ESE of L'Esperance Rock, New Zealand","earthquake",5.9,1.9,0.124,19,"reviewed","us","us","New Zealand"
"21713","2014-09-16T22:56:45.640Z",-30.0028,-178.8663,213.03,4.7,"mb",NA,59,1.111,0.55,"us","usb000sd95","2014-12-08T23:31:04.040Z","124km SW of Raoul Island, New Zealand","earthquake",11.2,5.3,0.081,47,"reviewed","us","us","New Zealand"
"21724","2014-09-16T09:34:52.000Z",-47.93,165.13,33,4.5,"mb",NA,NA,NA,1.81,"us","usb000sgb2","2014-12-08T23:31:03.040Z","280km SW of Riverton, New Zealand","earthquake",10.6,5.4,0.156,14,"reviewed","wel","us","New Zealand"
"21741","2014-09-15T14:49:10.000Z",-38.53,175.8,194,4.5,"mb",NA,NA,NA,0.53,"us","usb000scj6","2014-12-08T23:31:02.040Z","29km NW of Taupo, New Zealand","earthquake",6.6,8.6,0.543,1,"reviewed","wel","us","New Zealand"
"21898","2014-09-07T10:53:28.920Z",-30.3724,-178.6049,145.09,4.6,"mb",NA,113,1.267,1.03,"us","usb000sdhx","2014-12-05T23:36:38.040Z","120km NNE of L'Esperance Rock, New Zealand","earthquake",12,6.3,0.129,19,"reviewed","us","us","New Zealand"
"21928","2014-09-06T07:49:42.140Z",-28.1534,-175.3478,46.68,4.5,"mb",NA,177,2.514,0.76,"us","usb000sd1m","2014-12-05T23:36:35.040Z","278km ENE of Raoul Island, New Zealand","earthquake",10.6,13.8,0.131,18,"reviewed","us","us","New Zealand"
"22005","2014-09-02T20:00:11.310Z",-27.9286,-176.5907,44.38,5.2,"mb",NA,71,1.762,0.94,"us","usc000s93k","2014-11-29T00:09:25.000Z","195km NE of Raoul Island, New Zealand","earthquake",5.9,4.8,0.057,112,"reviewed","us","us","New Zealand"
"22053","2014-08-31T14:39:20.390Z",-38.9456,175.079,225.86,4.5,"mb",NA,41,0.466,1.15,"us","usc000s8he","2014-11-29T00:09:23.000Z","71km E of Waitara, New Zealand","earthquake",8.9,5.1,0.102,32,"reviewed","us","us","New Zealand"
"22086","2014-08-29T20:28:03.610Z",-33.2121,-179.0845,10,4.5,"mb",NA,86,5.91,0.72,"us","usb000sb18","2014-11-29T00:09:20.000Z","198km S of L'Esperance Rock, New Zealand","earthquake",10,1.9,0.271,6,"reviewed","us","us","New Zealand"
"22093","2014-08-29T11:43:26.960Z",-33.2823,-178.8635,10,4.7,"mb",NA,82,4.855,1.52,"us","usc000s7zj","2014-11-29T00:09:20.000Z","205km S of L'Esperance Rock, New Zealand","earthquake",10,1.8,0.126,20,"reviewed","us","us","New Zealand"
"22101","2014-08-29T03:18:35.470Z",-28.0273,-178.4866,252.32,4.6,"mb",NA,53,1.308,1.1,"us","usc000s7wc","2014-11-29T00:09:19.000Z","148km NNW of Raoul Island, New Zealand","earthquake",10.4,5.2,0.067,99,"reviewed","us","us","New Zealand"
"22114","2014-08-28T01:07:54.300Z",-30.455,-178.2194,64.56,4.6,"mb",NA,68,1.231,0.47,"us","usc000s7jh","2014-11-29T00:09:17.000Z","126km NNE of L'Esperance Rock, New Zealand","earthquake",10.1,4.8,0.103,31,"reviewed","us","us","New Zealand"
"22134","2014-08-26T22:13:20.330Z",-31.2972,-177.76,18.6,4.5,"mb",NA,132,2.05,1.38,"us","usb000s9s2","2014-11-22T02:06:37.000Z","109km E of L'Esperance Rock, New Zealand","earthquake",9,5,0.192,12,"reviewed","us","us","New Zealand"
"22170","2014-08-25T03:57:43.070Z",-33.3195,-178.277,10,4.6,"mb",NA,75,4.072,0.94,"us","usb000s9ps","2014-11-22T02:06:35.000Z","217km SSE of L'Esperance Rock, New Zealand","earthquake",9.2,1.8,0.137,16,"reviewed","us","us","New Zealand"
"22201","2014-08-24T05:49:38.430Z",-32.2096,-178.0724,28.65,4.6,"mb",NA,111,2.957,0.27,"us","usb000s9n8","2014-11-22T02:06:32.000Z","116km SE of L'Esperance Rock, New Zealand","earthquake",10.9,2.7,0.224,6,"reviewed","us","us","New Zealand"
"22230","2014-08-22T18:54:46.040Z",-32.1127,-175.9699,15.01,4.6,"mb",NA,234,7.188,0.63,"us","usc000s9ad","2014-11-22T02:06:26.000Z","287km ESE of L'Esperance Rock, New Zealand","earthquake",19.8,7.7,0.206,7,"reviewed","us","us","New Zealand"
"22457","2014-08-11T10:07:33.340Z",-29.9735,-176.0965,10,5.5,"mwc",NA,63,1.753,1,"us","usb000s1tp","2014-11-07T21:47:40.000Z","191km ESE of Raoul Island, New Zealand","earthquake",NA,1.8,NA,NA,"reviewed","us","gcmt","New Zealand"
"22474","2014-08-10T14:20:22.260Z",-30.557,-177.285,14.58,4.6,"mb",NA,138,1.422,0.95,"us","usb000s500","2014-11-07T21:47:38.000Z","154km SSE of Raoul Island, New Zealand","earthquake",NA,1.5,0.182,15,"reviewed","us","us","New Zealand"
"22521","2014-08-07T13:49:27.810Z",-30.5591,-177.4548,10,4.5,"mb",NA,135,1.372,0.57,"us","usb000s47l","2014-11-07T21:47:34.000Z","149km SSE of Raoul Island, New Zealand","earthquake",NA,1.9,0.192,9,"reviewed","us","us","New Zealand"
"22548","2014-08-06T04:19:00.020Z",-29.931,-179.221,356.07,4.9,"mb",NA,61,1.316,0.53,"us","usb000s0nq","2014-11-07T21:47:33.000Z","147km WSW of Raoul Island, New Zealand","earthquake",NA,5.1,0.048,151,"reviewed","us","us","New Zealand"
"22575","2014-08-04T16:50:06.620Z",-30.4013,-177.2148,10,5.1,"mb",NA,57,1.308,0.68,"us","usb000rzva","2014-10-29T19:53:00.000Z","142km SSE of Raoul Island, New Zealand","earthquake",NA,1.8,0.069,81,"reviewed","us","us","New Zealand"
"22602","2014-08-03T17:39:06.910Z",-30.4025,-177.2074,10,4.9,"mb",NA,119,1.313,1.19,"us","usb000s2wr","2014-10-29T19:52:59.000Z","142km SSE of Raoul Island, New Zealand","earthquake",NA,1.8,0.161,12,"reviewed","us","us","New Zealand"
"22714","2014-07-30T05:11:07.550Z",-30.1589,-177.2766,10,4.5,"mb",NA,134,1.073,0.8,"us","usb000s1tx","2014-10-29T19:52:49.000Z","115km SSE of Raoul Island, New Zealand","earthquake",NA,1.9,0.18,9,"reviewed","us","us","New Zealand"
"22734","2014-07-29T09:18:21.790Z",-29.7081,-175.899,10,4.6,"mb",NA,169,1.829,1.29,"us","usb000s1eu","2014-10-25T01:49:42.000Z","200km ESE of Raoul Island, New Zealand","earthquake",NA,2,0.314,3,"reviewed","us","us","New Zealand"
"22740","2014-07-29T00:06:52.400Z",-30.2513,-177.2087,7.24,4.7,"mb",NA,134,1.182,0.53,"us","usb000s1du","2014-10-25T01:49:42.000Z","127km SSE of Raoul Island, New Zealand","earthquake",NA,4.8,0.166,11,"reviewed","us","us","New Zealand"
"22760","2014-07-28T08:35:23.720Z",-33.2455,-178.8106,10,4.5,"mb",NA,137,4.058,0.94,"us","usb000s189","2014-10-25T01:49:41.000Z","201km S of L'Esperance Rock, New Zealand","earthquake",NA,1.8,0.15,13,"reviewed","us","us","New Zealand"
"22774","2014-07-28T01:00:28.180Z",-29.8794,-177.334,13.29,4.5,"mb",NA,121,0.817,0.58,"us","usb000s17x","2014-10-25T01:49:40.000Z","87km SE of Raoul Island, New Zealand","earthquake",NA,4,0.131,18,"reviewed","us","us","New Zealand"
"22797","2014-07-26T18:35:02.080Z",-29.599,-176.9792,10,4.6,"mb",NA,285,0.9,0.4,"us","usb000s0s7","2014-10-25T01:49:38.000Z","96km ESE of Raoul Island, New Zealand","earthquake",NA,2,0.314,4,"reviewed","us","us","New Zealand"
"22821","2014-07-25T16:05:42.690Z",-30.3541,-177.1912,14.02,4.5,"mb",NA,152,1.277,0.88,"us","usb000s0ci","2014-10-25T01:49:37.000Z","138km SSE of Raoul Island, New Zealand","earthquake",NA,5,0.164,13,"reviewed","us","us","New Zealand"
"22824","2014-07-25T11:09:02.470Z",-29.8331,-177.3257,18.56,4.8,"mb",NA,120,0.787,0.84,"us","usb000rx6j","2014-10-25T01:49:36.000Z","83km SE of Raoul Island, New Zealand","earthquake",NA,3.6,0.116,25,"reviewed","us","us","New Zealand"
"22872","2014-07-22T13:55:41.310Z",-31.6021,-177.8643,10,4.6,"mb",NA,180,2.35,0.64,"us","usb000rz77","2014-10-17T21:12:14.000Z","100km E of L'Esperance Rock, New Zealand","earthquake",NA,2,0.273,9,"reviewed","us","us","New Zealand"
"22885","2014-07-21T19:02:52.290Z",-31.5438,179.7336,338.58,4.5,"mb",NA,146,6.118,0.26,"us","usb000rz5z","2014-10-17T21:12:13.000Z","130km W of L'Esperance Rock, New Zealand","earthquake",NA,15.6,0.192,9,"reviewed","us","us","New Zealand"
"22886","2014-07-21T17:26:33.390Z",-28.3336,-177.869,10,4.6,"mb",NA,121,0.909,0.42,"us","usb000rz5m","2014-10-17T21:12:13.000Z","103km N of Raoul Island, New Zealand","earthquake",NA,1.9,0.151,14,"reviewed","us","us","New Zealand"
"22913","2014-07-20T04:18:47.910Z",-29.9144,-177.3888,10,5.2,"mwc",NA,46,0.816,0.79,"us","usb000rupz","2014-10-17T21:12:12.000Z","87km SE of Raoul Island, New Zealand","earthquake",NA,1.6,NA,NA,"reviewed","us","gcmt","New Zealand"
"22916","2014-07-19T23:26:45.420Z",-33.2939,-178.2683,24.55,4.6,"mb",NA,138,5.094,0.72,"us","usb000rywm","2014-10-17T21:12:11.000Z","214km SSE of L'Esperance Rock, New Zealand","earthquake",NA,5.8,0.129,19,"reviewed","us","us","New Zealand"
"22929","2014-07-19T07:14:50.110Z",-32.3125,-177.9412,10,4.6,"mb",NA,207,3.057,0.28,"us","usb000rywc","2014-10-17T21:12:10.000Z","133km SE of L'Esperance Rock, New Zealand","earthquake",NA,2,0.172,11,"reviewed","us","us","New Zealand"
"22930","2014-07-19T06:15:24.890Z",-31.7777,179.4668,439.67,5.1,"mb",NA,53,3.379,1.19,"us","usb000ruhg","2014-10-17T21:12:10.000Z","159km WSW of L'Esperance Rock, New Zealand","earthquake",NA,5.4,0.048,161,"reviewed","us","us","New Zealand"
"22935","2014-07-18T20:10:41.830Z",-30.1367,-176.8889,19.98,4.7,"mb",NA,134,1.268,0.95,"us","usb000rysx","2014-10-17T21:12:09.000Z","137km SE of Raoul Island, New Zealand","earthquake",NA,5.6,0.153,15,"reviewed","us","us","New Zealand"
"22965","2014-07-17T13:46:59.110Z",-30.2796,-177.7237,34.95,4.5,"mb",NA,188,1.046,0.58,"us","usb000ryb7","2014-10-17T21:12:07.000Z","113km S of Raoul Island, New Zealand","earthquake",NA,4.2,0.181,10,"reviewed","us","us","New Zealand"
"22978","2014-07-16T20:45:50.050Z",-26.9201,-178.0677,235.17,4.6,"mb",NA,90,2.319,0.85,"us","usb000rx8g","2014-10-17T21:12:05.000Z","260km N of Raoul Island, New Zealand","earthquake",NA,6,0.096,34,"reviewed","us","us","New Zealand"
"22982","2014-07-16T15:43:23.990Z",-32.7978,-178.147,10,4.6,"mb",NA,149,3.546,0.35,"us","usb000rx89","2014-10-17T21:12:05.000Z","167km SSE of L'Esperance Rock, New Zealand","earthquake",NA,1.9,0.152,19,"reviewed","us","us","New Zealand"
"22985","2014-07-16T13:42:23.310Z",-33.6047,179.9698,10,4.7,"mb",NA,195,4.174,0.38,"us","usb000rx83","2014-10-17T21:12:05.000Z","263km SSW of L'Esperance Rock, New Zealand","earthquake",NA,2,0.276,7,"reviewed","us","us","New Zealand"
"23034","2014-07-14T08:52:26.000Z",-37.67,-179.92,33,4.5,"mb",NA,NA,NA,1.26,"us","usb000rwuq","2014-10-10T08:02:17.000Z","212km ENE of Gisborne, New Zealand","earthquake",NA,4,0.156,12,"reviewed","wel","us","New Zealand"
"23037","2014-07-14T07:00:42.550Z",-33.3409,-178.5468,10,4.8,"mb",NA,173,4.117,0.8,"us","usb000rwtz","2014-10-10T08:02:17.000Z","214km S of L'Esperance Rock, New Zealand","earthquake",NA,1.9,0.143,15,"reviewed","us","us","New Zealand"
"23076","2014-07-12T10:59:43.310Z",-31.6973,-179.9855,366.28,4.5,"mb",NA,41,3.02,0.69,"us","usb000rsbx","2014-10-10T08:02:14.000Z","107km WSW of L'Esperance Rock, New Zealand","earthquake",NA,4.4,0.076,51,"reviewed","us","us","New Zealand"
"23078","2014-07-12T08:38:17.960Z",-29.7217,-176.7503,10,4.5,"mb",NA,218,1.132,0.36,"us","usb000rwh9","2014-10-10T08:02:14.000Z","122km ESE of Raoul Island, New Zealand","earthquake",NA,1.8,0.181,9,"reviewed","us","us","New Zealand"
"23102","2014-07-11T12:32:03.560Z",-29.7464,-177.1519,10,4.6,"mb",NA,199,0.841,0.73,"us","usb000rwf6","2014-10-10T08:02:12.000Z","89km SE of Raoul Island, New Zealand","earthquake",NA,1.9,0.165,11,"reviewed","us","us","New Zealand"
"23103","2014-07-11T12:24:24.940Z",-29.3344,-176.7337,10,4.6,"mb",NA,223,1.047,0.63,"us","usb000rwf5","2014-10-10T08:02:12.000Z","113km E of Raoul Island, New Zealand","earthquake",NA,1.9,0.206,7,"reviewed","us","us","New Zealand"
"23104","2014-07-11T12:22:47.100Z",-29.749,-177.0689,10,4.7,"mb",NA,119,0.902,0.93,"us","usb000rwfe","2014-10-10T08:02:12.000Z","96km SE of Raoul Island, New Zealand","earthquake",NA,1.8,0.12,21,"reviewed","us","us","New Zealand"
"23108","2014-07-11T09:24:44.690Z",-29.8454,-177.0896,8.19,4.8,"mb",NA,134,0.945,0.94,"us","usb000rwey","2014-10-10T08:02:12.000Z","101km SE of Raoul Island, New Zealand","earthquake",NA,1.9,0.149,14,"reviewed","us","us","New Zealand"
"23128","2014-07-10T06:10:05.340Z",-29.7634,-177.0927,35.99,4.8,"mb",NA,128,0.893,0.59,"us","usb000ruan","2014-10-10T08:02:11.000Z","95km SE of Raoul Island, New Zealand","earthquake",NA,4.2,0.16,12,"reviewed","us","us","New Zealand"
"23130","2014-07-10T00:23:51.110Z",-29.2552,-176.7275,10,4.5,"mb",NA,197,1.05,0.64,"us","usb000ruaf","2014-10-10T08:02:10.000Z","113km E of Raoul Island, New Zealand","earthquake",NA,2,0.15,13,"reviewed","us","us","New Zealand"
"23131","2014-07-10T00:06:25.700Z",-29.8335,-177.0268,10,4.6,"mb",NA,191,0.98,0.97,"us","usb000ruae","2014-10-10T08:02:10.000Z","105km SE of Raoul Island, New Zealand","earthquake",NA,1.2,0.136,16,"reviewed","us","us","New Zealand"
"23137","2014-07-09T17:26:25.550Z",-30.1841,-177.337,23.13,4.5,"mb",NA,133,1.068,0.61,"us","usb000ruce","2014-10-10T08:02:10.000Z","115km SSE of Raoul Island, New Zealand","earthquake",NA,7.1,0.144,15,"reviewed","us","us","New Zealand"
"23160","2014-07-08T14:35:40.650Z",-33.0973,-178.5472,10,4.9,"mb",NA,68,3.876,0.79,"us","usc000rrq2","2014-10-04T20:00:01.000Z","187km S of L'Esperance Rock, New Zealand","earthquake",NA,1.8,0.112,29,"reviewed","us","us","New Zealand"
"23163","2014-07-08T14:16:30.390Z",-31.5034,-178.845,121,4.7,"mb",NA,133,18.839,0.2,"us","usb000rv5n","2014-10-04T20:00:00.000Z","9km SSE of L'Esperance Rock, New Zealand","earthquake",NA,9.7,0.209,9,"reviewed","us","us","New Zealand"
"23177","2014-07-07T23:02:36.310Z",-49.2347,164.6842,24.76,4.5,"mb",NA,164,3.353,0.92,"us","usc000rrha","2014-10-04T20:00:00.000Z","194km NNW of Auckland Island, New Zealand","earthquake",NA,7.7,0.241,5,"reviewed","us","us","New Zealand"
"23212","2014-07-06T00:48:47.250Z",-30.0784,-176.5761,38.03,4.5,"mb",NA,161,1.441,1.42,"us","usb000rv22","2014-10-04T19:59:56.000Z","156km SE of Raoul Island, New Zealand","earthquake",NA,5.8,0.172,10,"reviewed","us","us","New Zealand"
