"","time","latitude","longitude","depth","mag","magType","nst","gap","dmin","rms","net","id","updated","place","type","horizontalError","depthError","magError","magNst","status","locationSource","magSource","country"
"8166","2016-08-12T00:46:24.080Z",34.4055,86.2891,10,4.7,"mb",NA,63,6.231,0.73,"us","us10006d57","2016-11-15T02:21:45.040Z","Western Xizang","earthquake",2.9,1.8,0.047,136,"reviewed","us","us","Western Xizang"
"8186","2016-08-11T01:01:07.760Z",34.4396,86.2437,31.5,4.7,"mb",NA,106,10.795,1.04,"us","us10006ctr","2016-08-11T01:13:35.758Z","Western Xizang","earthquake",12.2,4.6,0.123,20,"reviewed","us","us","Western Xizang"
"8187","2016-08-11T01:01:05.900Z",34.3687,86.2515,29.39,4.7,"mb",NA,81,12.769,0.79,"us","us10006e2z","2016-10-26T03:10:25.040Z","Western Xizang","earthquake",10.9,2.4,0.097,32,"reviewed","us","us","Western Xizang"
"9906","2016-05-08T10:13:50.900Z",34.7921,86.6563,10,4.7,"mb",NA,95,9.814,0.73,"us","us10005fuk","2016-07-20T18:10:48.040Z","Western Xizang","earthquake",9.8,1.8,0.057,94,"reviewed","us","us","Western Xizang"
"23984","2014-06-07T06:40:52.840Z",30.2645,81.6031,27.1,4.5,"mb",NA,88,7.844,1.09,"us","usc000rity","2014-08-30T17:03:01.000Z","western Xizang","earthquake",NA,4.4,0.18,9,"reviewed","us","us","western Xizang"
"28613","2013-11-18T07:43:49.230Z",35.6323,88.0211,31.61,4.6,"mb",NA,102,6.465,1.02,"us","usb000l16l","2014-01-31T21:22:28.000Z","Western Xizang","earthquake",NA,3,0.107,NA,"reviewed","us","us","Western Xizang"
"29030","2013-11-03T07:02:05.360Z",35.5322,88.2345,10,4.5,"mb",NA,36,6.303,1.13,"us","usb000kryf","2014-01-10T10:03:44.000Z","Western Xizang","earthquake",NA,2.8,0.081,NA,"reviewed","us","us","Western Xizang"
"31031","2013-07-15T19:39:44.060Z",28.383,87.599,52.5,4.7,"mb",74,75,NA,1.01,"us","usp000k21s","2014-11-07T01:51:16.621Z","western Xizang","earthquake",NA,5.4,NA,56,"reviewed","us","us","western Xizang"
"32062","2013-05-16T03:39:49.680Z",31.377,86.512,24.3,4.7,"mb",93,41,NA,0.83,"us","usp000k0qj","2014-11-07T01:50:48.798Z","western Xizang","earthquake",NA,4.4,NA,59,"reviewed","us","us","western Xizang"
"32063","2013-05-16T03:34:16.800Z",31.504,86.604,25.3,5.2,"mb",119,28,NA,1.22,"us","usp000k0qg","2014-11-07T01:50:48.786Z","western Xizang","earthquake",NA,3.9,NA,147,"reviewed","us","us","western Xizang"
"34784","2013-01-05T13:41:34.020Z",31.318,86.582,35,4.8,"mb",103,51,NA,0.89,"us","usp000jxw7","2014-11-07T01:49:46.703Z","western Xizang","earthquake",NA,NA,NA,47,"reviewed","us","us","western Xizang"
"35883","2012-11-05T13:08:00.030Z",28.447,86.187,77.8,4.5,"mb",71,38.9,NA,1.04,"us","usp000jv2d","2015-03-24T01:47:47.524Z","western Xizang","earthquake",NA,NA,NA,26,"reviewed","us","us","western Xizang"
"36385","2012-10-08T17:46:20.670Z",31.832,78.444,10,4.9,"mb",61,51.3,NA,0.98,"us","usp000jtrg","2014-11-07T01:49:03.956Z","western Xizang-India border region","earthquake",NA,NA,NA,16,"reviewed","us","us","western Xizang-India border region"
"37301","2012-08-26T05:18:21.860Z",35.184,89.69,10,4.5,"mb",26,101.4,NA,1.08,"us","usp000jqra","2014-11-07T01:48:37.304Z","western Xizang","earthquake",NA,NA,NA,3,"reviewed","us","us","western Xizang"
"37382","2012-08-19T06:36:19.940Z",35.827,82.501,10,4.6,"mb",21,121.1,NA,0.94,"us","usp000jqgb","2014-11-07T01:48:35.747Z","Xinjiang-Xizang border region","earthquake",NA,NA,NA,1,"reviewed","us","us","Xinjiang-Xizang border region"
"37438","2012-08-14T20:32:57.370Z",35.624,82.505,6.3,4.7,"mb",153,29.4,NA,0.88,"us","usp000jqag","2014-11-07T01:48:34.464Z","Xinjiang-Xizang border region","earthquake",NA,10.3,NA,59,"reviewed","us","us","Xinjiang-Xizang border region"
"37469","2012-08-12T10:47:06.450Z",35.661,82.518,13,6.2,"mww",471,14.5,NA,0.86,"us","usp000jq7p","2017-10-11T20:11:24.197Z","Xinjiang-Xizang border region","earthquake",NA,NA,NA,NA,"reviewed","us","us","Xinjiang-Xizang border region"
"37521","2012-08-09T13:12:04.910Z",28.456,86.74,70.2,4.7,"mb",108,82.7,NA,0.93,"us","usp000jq3d","2014-11-07T01:48:32.441Z","western Xizang","earthquake",NA,7,NA,21,"reviewed","us","us","western Xizang"
"37530","2012-08-09T05:49:55.090Z",30.317,94.846,10,4.9,"mb",112,51.2,NA,0.74,"us","usp000jq2w","2014-11-07T01:48:32.291Z","eastern Xizang","earthquake",NA,NA,NA,50,"reviewed","us","us","eastern Xizang"
"37574","2012-08-07T00:17:57.250Z",30.335,94.855,24.4,4.9,"mb",140,51.1,NA,0.85,"us","usp000jpzf","2014-11-07T01:48:31.417Z","eastern Xizang","earthquake",NA,11.1,NA,52,"reviewed","us","us","eastern Xizang"
"37598","2012-08-05T14:10:30.330Z",30.352,94.849,24.1,5,"mb",121,51.1,NA,0.78,"us","usp000jpxf","2014-11-07T01:48:30.989Z","eastern Xizang","earthquake",NA,8.8,NA,58,"reviewed","us","us","eastern Xizang"
"37675","2012-08-01T19:50:01.040Z",29.972,85.344,10,4.5,"mb",11,145.1,NA,1.15,"us","usp000jpr8","2014-11-07T01:48:28.082Z","western Xizang","earthquake",NA,NA,NA,2,"reviewed","us","us","western Xizang"
"37843","2012-07-22T16:44:20.410Z",29.951,88.041,29.4,4.9,"mb",92,116.5,NA,0.83,"us","usp000jpau","2014-11-07T01:48:22.819Z","western Xizang","earthquake",NA,10.4,NA,47,"reviewed","us","us","western Xizang"
"38164","2012-07-03T19:11:40.860Z",29.914,88.011,10,4.9,"mb",136,74.9,NA,0.84,"us","usp000jnjh","2014-11-07T01:48:15.719Z","western Xizang","earthquake",NA,NA,NA,68,"reviewed","us","us","western Xizang"
"38210","2012-06-30T19:43:25.210Z",28.638,96.393,43.1,4.7,"mb",120,50.6,NA,0.73,"us","usp000jned","2014-11-07T01:48:10.628Z","eastern Xizang-India border region","earthquake",NA,4.7,NA,51,"reviewed","us","us","eastern Xizang-India border region"
"38759","2012-05-27T20:50:22.610Z",30.822,83.466,35,4.8,"mb",71,94.8,NA,0.94,"us","usp000jm0r","2014-11-07T01:47:54.092Z","western Xizang","earthquake",NA,NA,NA,16,"reviewed","us","us","western Xizang"
"38925","2012-05-19T14:02:31.310Z",33.629,87.016,8.1,4.6,"mb",71,63.7,NA,1.11,"us","usp000jkma","2014-11-07T01:47:48.949Z","western Xizang","earthquake",NA,15.1,NA,15,"reviewed","us","us","western Xizang"
"39852","2012-04-10T08:08:38.280Z",34.383,82.386,34.1,4.7,"mb",122,77.8,NA,0.77,"us","usp000jhfn","2014-11-07T01:47:27.640Z","western Xizang","earthquake",NA,7.9,NA,51,"reviewed","us","us","western Xizang"
"40123","2012-03-25T10:06:17.620Z",33.693,89.295,6.4,4.5,"mb",51,127.3,NA,0.94,"us","usp000jgrp","2014-11-07T01:47:18.732Z","western Xizang","earthquake",NA,15.2,NA,21,"reviewed","us","us","western Xizang"
"40246","2012-03-19T17:46:02.200Z",29.434,94.873,35,4.7,"mb",39,115.3,NA,0.73,"us","usp000jgfz","2014-11-07T01:47:16.680Z","eastern Xizang-India border region","earthquake",NA,NA,NA,5,"reviewed","us","us","eastern Xizang-India border region"
"40543","2012-03-07T07:23:46.840Z",34.194,81.819,20.6,4.6,"mb",127,95.2,NA,0.74,"us","usp000jfwa","2014-11-07T01:47:12.260Z","western Xizang","earthquake",NA,7,NA,44,"reviewed","us","us","western Xizang"
"40645","2012-03-02T17:12:33.630Z",33.977,83.461,10.4,4.8,"mb",99,42.7,NA,0.99,"us","usp000jfpx","2014-11-07T01:47:09.675Z","western Xizang","earthquake",NA,12.8,NA,49,"reviewed","us","us","western Xizang"
"40960","2012-02-17T15:44:23.230Z",32.388,82.787,21.9,5.2,"mb",196,34.2,NA,0.94,"us","usp000jf1h","2014-11-07T01:47:02.063Z","western Xizang","earthquake",NA,11.4,NA,82,"reviewed","us","us","western Xizang"
"42199","2011-12-22T23:42:59.760Z",31.868,86.389,35,4.9,"mwc",70,51.1,NA,1.37,"us","usp000jcgy","2014-11-07T01:46:36.514Z","western Xizang","earthquake",NA,NA,NA,NA,"reviewed","us","gcmt","western Xizang"
"42501","2011-12-05T18:55:43.010Z",32.554,92.886,16.5,4.9,"mwc",68,40.8,NA,1.23,"us","usp000jbvd","2014-11-07T01:46:31.352Z","Xizang-Qinghai border region","earthquake",NA,17.6,NA,NA,"reviewed","us","gcmt","Xizang-Qinghai border region"
"42579","2011-12-01T03:50:56.970Z",31.804,83.823,6.7,5.1,"mwc",110,53.9,NA,0.89,"us","usp000jbnx","2014-11-07T01:46:27.818Z","western Xizang","earthquake",NA,3.3,NA,NA,"reviewed","us","gcmt","western Xizang"
"43032","2011-11-07T09:43:44.320Z",30.163,97.503,48.9,4.7,"mb",45,93.5,NA,0.6,"us","usp000jagx","2014-11-07T01:46:18.851Z","eastern Xizang","earthquake",NA,7.4,NA,13,"reviewed","us","us","eastern Xizang"
"43041","2011-11-06T21:57:29.860Z",30.118,97.418,48.4,4.8,"mb",90,46.7,NA,0.8,"us","usp000jafu","2014-11-07T01:46:18.694Z","eastern Xizang","earthquake",NA,5.3,NA,33,"reviewed","us","us","eastern Xizang"
"43415","2011-10-20T20:52:34.780Z",35.436,81.607,2.4,5,"mwc",85,56.6,NA,1.07,"us","usp000j9m9","2014-11-07T01:46:08.282Z","Xinjiang-Xizang border region","earthquake",NA,17.1,NA,NA,"reviewed","us","gcmt","Xinjiang-Xizang border region"
"43613","2011-10-09T21:16:32.550Z",32.589,93.884,49.8,4.5,"mb",65,59,NA,1.01,"us","usp000j952","2014-11-07T01:46:05.570Z","Xizang-Qinghai border region","earthquake",NA,7.8,NA,18,"reviewed","us","us","Xizang-Qinghai border region"
"44116","2011-09-11T14:22:40.980Z",34.891,89.747,32.5,4.7,"mb",25,111.1,NA,0.94,"us","usp000j7xa","2014-11-07T01:45:52.788Z","Xizang-Qinghai border region","earthquake",NA,19.2,NA,4,"reviewed","us","us","Xizang-Qinghai border region"
"44923","2011-08-01T19:40:53.480Z",33.739,87.574,13.6,5.3,"mwc",173,70,NA,0.98,"us","usp000j5uj","2014-11-07T01:45:32.065Z","western Xizang","earthquake",NA,4,NA,NA,"reviewed","us","gcmt","western Xizang"
"45252","2011-07-17T04:43:40.650Z",33.764,88.573,28,4.5,"mb",33,119.2,NA,1.28,"us","usp000j522","2014-11-07T01:45:22.967Z","western Xizang","earthquake",NA,20.2,NA,4,"reviewed","us","us","western Xizang"
"45950","2011-06-22T15:48:27.370Z",33.928,89.329,39.2,4.7,"mb",58,86.3,NA,1.06,"us","usp000j3ju","2014-11-07T01:45:08.998Z","western Xizang","earthquake",NA,7.4,NA,11,"reviewed","us","us","western Xizang"
"45953","2011-06-22T11:55:57.220Z",33.907,89.224,35,4.7,"mb",62,74.2,NA,0.91,"us","usp000j3jp","2014-11-07T01:45:08.931Z","western Xizang","earthquake",NA,NA,NA,18,"reviewed","us","us","western Xizang"
"46608","2011-05-24T12:52:00.090Z",30.042,85.391,41.4,4.5,"mb",35,145.1,NA,0.81,"us","usp000j24y","2014-11-07T01:44:54.744Z","western Xizang","earthquake",NA,8.6,NA,14,"reviewed","us","us","western Xizang"
"47154","2011-05-04T20:57:19.260Z",30.323,80.433,25.4,4.6,"mb",61,95.8,NA,0.93,"us","usp000j10a","2014-11-07T01:44:44.949Z","western Xizang-India border region","earthquake",NA,18.1,NA,19,"reviewed","us","us","western Xizang-India border region"
"47489","2011-04-19T16:27:26.810Z",34.29,89.58,15.1,4.9,"mwc",141,82.1,NA,1.02,"us","usp000j08v","2014-11-07T01:44:35.455Z","Xizang-Qinghai border region","earthquake",NA,3.6,NA,NA,"reviewed","us","gcmt","Xizang-Qinghai border region"
"51658","2010-12-29T19:01:28.390Z",30.797,86.454,8.4,4.9,"mb",71,52,NA,1.13,"us","usp000hs96","2014-11-07T01:43:16.420Z","western Xizang","earthquake",NA,17.6,NA,29,"reviewed","us","us","western Xizang"
"51659","2010-12-29T18:30:59.750Z",30.942,86.508,21.9,5.1,"mwc",134,35.9,NA,0.97,"us","usp000hs93","2016-11-10T02:38:30.498Z","western Xizang","earthquake",NA,5.3,NA,NA,"reviewed","us","gcmt","western Xizang"
"52538","2010-11-30T08:39:56.920Z",29.775,90.329,10,5.3,"mwc",187,38.9,NA,0.99,"us","usp000hqb2","2016-11-10T02:36:51.101Z","eastern Xizang","earthquake",NA,NA,NA,NA,"reviewed","us","gcmt","eastern Xizang"
"52962","2010-11-06T02:12:43.640Z",36.636,87.506,10,5.2,"mwc",90,45.8,NA,0.99,"us","usp000hp69","2016-11-10T02:35:45.358Z","Xinjiang-Xizang border region","earthquake",NA,NA,NA,NA,"reviewed","us","gcmt","Xinjiang-Xizang border region"
"53100","2010-10-28T07:41:01.710Z",28.397,92.896,79.4,4.6,"mb",37,109.7,NA,0.67,"us","usp000hnpr","2014-11-07T01:42:46.565Z","eastern Xizang-India border region","earthquake",NA,NA,NA,9,"reviewed","us","us","eastern Xizang-India border region"
"53299","2010-10-17T20:11:18.460Z",28.487,85.677,41.1,4.9,"mb",100,47.9,NA,0.93,"us","usp000hn7q","2015-03-24T01:12:50.502Z","Xizang-Nepal border region","earthquake",NA,8.4,NA,36,"reviewed","us","us","Xizang-Nepal border region"
"53443","2010-10-07T09:11:06.840Z",33.603,90.961,48.6,4.8,"mb",71,45.1,NA,1.09,"us","usp000hmqd","2014-11-07T01:42:39.596Z","Xizang-Qinghai border region","earthquake",NA,8.8,NA,27,"reviewed","us","us","Xizang-Qinghai border region"
"54408","2010-08-10T14:04:14.300Z",30.378,94.842,38.2,4.6,"mb",46,92.5,NA,0.77,"us","usp000hhw9","2014-11-07T01:42:12.779Z","eastern Xizang","earthquake",NA,7.6,NA,15,"reviewed","us","us","eastern Xizang"
"54455","2010-08-09T02:54:50.810Z",30.309,94.829,44.8,5,"mb",82,70.4,NA,0.84,"us","usp000hhsx","2014-11-07T01:42:12.297Z","eastern Xizang","earthquake",NA,7,NA,40,"reviewed","us","us","eastern Xizang"
"54606","2010-07-30T18:03:37.110Z",30.332,94.91,36.3,4.6,"mb",48,85.9,NA,0.87,"us","usp000hh65","2014-11-07T01:42:04.817Z","eastern Xizang","earthquake",NA,8.9,NA,14,"reviewed","us","us","eastern Xizang"
"54625","2010-07-30T01:04:30.360Z",30.437,94.927,10,4.6,"mb",42,91.6,NA,1.04,"us","usp000hh4e","2014-11-07T01:42:04.530Z","eastern Xizang","earthquake",NA,NA,NA,13,"reviewed","us","us","eastern Xizang"
"54633","2010-07-29T12:10:05.780Z",30.316,94.84,35,4.7,"mb",59,71.8,NA,0.81,"us","usp000hh3r","2014-11-07T01:42:04.436Z","eastern Xizang","earthquake",NA,NA,NA,25,"reviewed","us","us","eastern Xizang"
"54664","2010-07-27T10:14:24.680Z",30.305,94.887,42.3,4.8,"mb",80,76.6,NA,0.79,"us","usp000hgwp","2014-11-07T01:42:03.045Z","eastern Xizang","earthquake",NA,6.6,NA,27,"reviewed","us","us","eastern Xizang"
"54971","2010-07-10T10:15:45.190Z",29.318,86.981,42.3,4.6,"mb",57,51.4,NA,0.99,"us","usp000hf3r","2014-11-07T01:41:51.920Z","western Xizang","earthquake",NA,9.4,NA,21,"reviewed","us","us","western Xizang"
"55056","2010-07-05T02:04:07.220Z",31.064,80.538,10,4.8,"mb",67,47.4,NA,1.04,"us","usp000hex4","2014-11-07T01:41:50.747Z","western Xizang","earthquake",NA,NA,NA,23,"reviewed","us","us","western Xizang"
"55389","2010-06-13T07:44:45.740Z",34.566,80.72,53,4.5,"mb",33,141.2,NA,0.93,"us","usp000hdxg","2014-11-07T01:41:40.749Z","western Xizang","earthquake",NA,9.4,NA,5,"reviewed","us","us","western Xizang"
"55395","2010-06-13T05:58:44.000Z",34.569,80.782,38,4.5,"mb",28,142,NA,1.02,"us","usp000hdxa","2014-11-07T01:41:40.719Z","western Xizang","earthquake",NA,11.5,NA,4,"reviewed","us","us","western Xizang"
"55482","2010-06-07T08:51:00.440Z",32.784,91.46,35,4.6,"mb",16,95.9,NA,1.14,"us","usp000hdpb","2014-11-07T01:41:39.191Z","eastern Xizang","earthquake",NA,NA,NA,2,"reviewed","us","us","eastern Xizang"
"55554","2010-06-01T15:13:08.460Z",34.559,80.956,2,4.8,"mb",69,75.9,NA,1.54,"us","usp000hdf4","2014-11-07T01:41:36.870Z","western Xizang","earthquake",NA,28.7,NA,27,"reviewed","us","us","western Xizang"
"55817","2010-05-14T14:46:27.340Z",29.664,90.36,10,4.9,"mb",62,81.1,NA,0.76,"us","usp000hcrk","2014-11-07T01:41:29.269Z","eastern Xizang","earthquake",NA,NA,NA,15,"reviewed","us","us","eastern Xizang"
"56022","2010-05-01T22:36:29.370Z",30.099,80.026,35.5,4.5,"mb",61,62.3,NA,0.88,"us","usp000hc68","2014-11-07T01:41:24.865Z","western Xizang-India border region","earthquake",NA,7.5,NA,23,"reviewed","us","us","western Xizang-India border region"
"56247","2010-04-17T00:58:58.600Z",32.514,92.826,35,5.3,"mwc",147,40,NA,0.73,"us","usp000hbh5","2016-11-10T02:27:12.616Z","Xizang-Qinghai border region","earthquake",NA,NA,NA,NA,"reviewed","us","gcmt","Xizang-Qinghai border region"
"56271","2010-04-15T14:26:37.700Z",32.461,92.794,24.2,4.8,"mb",54,65.9,NA,0.72,"us","usp000hbet","2014-11-07T01:41:16.473Z","Xizang-Qinghai border region","earthquake",NA,13.6,NA,20,"reviewed","us","us","Xizang-Qinghai border region"
"56293","2010-04-14T00:59:46.200Z",32.955,97.099,10,4.5,"mb",45,66,NA,0.93,"us","usp000hbbz","2014-11-07T01:41:16.084Z","Qinghai-Xizang-Sichuan border region","earthquake",NA,NA,NA,9,"reviewed","us","us","Qinghai-Xizang-Sichuan border region"
"56650","2010-03-24T02:44:51.770Z",32.516,92.826,19.7,5.4,"mwc",230,24.1,NA,0.97,"us","usp000h9x8","2016-11-10T02:26:20.062Z","Xizang-Qinghai border region","earthquake",NA,11.9,NA,NA,"reviewed","us","gcmt","Xizang-Qinghai border region"
"56651","2010-03-24T02:06:10.630Z",32.509,92.708,7,5.7,"mwc",263,31.1,NA,0.98,"us","usp000h9x3","2017-04-26T18:10:40.801Z","Xizang-Qinghai border region","earthquake",NA,NA,NA,NA,"reviewed","us","gcmt","Xizang-Qinghai border region"
"56782","2010-03-18T07:52:29.110Z",34.334,81.759,37.2,5,"mb",103,66.6,NA,0.79,"us","usp000h9mb","2014-11-07T01:41:03.096Z","western Xizang","earthquake",NA,5.5,NA,44,"reviewed","us","us","western Xizang"
"56795","2010-03-17T21:05:47.460Z",34.496,81.324,10,4.5,"mb",51,95.9,NA,0.71,"us","usp000h9kc","2014-11-07T01:41:02.968Z","western Xizang","earthquake",NA,NA,NA,8,"reviewed","us","us","western Xizang"
"56840","2010-03-15T20:23:28.040Z",30.64,81.953,29.5,4.9,"mb",39,95.8,NA,1.13,"us","usp000h9fa","2014-11-07T01:41:02.288Z","western Xizang","earthquake",NA,26.9,NA,4,"reviewed","us","us","western Xizang"
"56841","2010-03-15T20:17:16.890Z",30.531,81.875,17.8,4.9,"mwc",83,50.6,NA,0.81,"us","usp000h9f9","2016-11-10T02:25:51.790Z","western Xizang","earthquake",NA,13.9,NA,NA,"reviewed","us","gcmt","western Xizang"
"57029","2010-03-10T14:32:21.770Z",36.426,86.966,10,5.1,"mwc",60,91.3,NA,0.86,"us","usp000h931","2016-11-10T02:25:31.683Z","Xinjiang-Xizang border region","earthquake",NA,0,NA,NA,"reviewed","us","gcmt","Xinjiang-Xizang border region"
"57891","2010-02-26T04:42:39.350Z",28.474,86.745,89.1,5.1,"mwc",209,29.6,NA,0.79,"us","usp000h7q0","2016-11-10T02:24:42.475Z","western Xizang","earthquake",NA,NA,NA,NA,"reviewed","us","gcmt","western Xizang"
"57951","2010-02-22T17:23:45.140Z",30.069,80.034,10,4.6,"mb",71,47.2,NA,0.93,"us","usp000h7jy","2014-11-07T01:40:44.299Z","western Xizang-India border region","earthquake",NA,NA,NA,4,"reviewed","us","us","western Xizang-India border region"
"58517","2010-01-16T05:44:23.440Z",35.548,88.22,14.3,4.9,"mwc",31,115.7,NA,1.12,"us","usp000h66j","2016-11-10T02:22:49.288Z","western Xizang","earthquake",NA,21.6,NA,NA,"reviewed","us","gcmt","western Xizang"
"58713","2010-01-05T14:28:18.340Z",32.384,85.273,54.1,4.9,"mb",58,108.2,NA,0.83,"us","usp000h5s1","2014-11-07T01:40:25.340Z","western Xizang","earthquake",NA,11.4,NA,15,"reviewed","us","us","western Xizang"
"58821","2010-01-01T02:22:23.820Z",30.646,83.791,10,5.2,"mwc",84,78.6,NA,1.09,"us","usp000h5jr","2016-11-10T02:22:11.026Z","western Xizang","earthquake",NA,NA,NA,NA,"reviewed","us","gcmt","western Xizang"
"59028","2009-12-18T05:19:30.080Z",32.641,92.841,10,4.6,"mb",42,66.2,NA,1.37,"us","usp000h551","2014-11-07T01:40:17.268Z","Xizang-Qinghai border region","earthquake",NA,NA,NA,12,"reviewed","us","us","Xizang-Qinghai border region"
"59198","2009-12-06T11:16:25.970Z",33.197,88.568,54.7,4.8,"mb",92,43.9,NA,0.85,"us","usp000h4t6","2014-11-07T01:40:14.538Z","western Xizang","earthquake",NA,6.4,NA,28,"reviewed","us","us","western Xizang"
"59362","2009-11-26T00:15:03.740Z",35.256,81.536,49,4.9,"mwc",40,93.2,NA,0.89,"us","usp000h4e2","2016-11-10T02:20:49.062Z","Xinjiang-Xizang border region","earthquake",NA,8.6,NA,NA,"reviewed","us","gcmt","Xinjiang-Xizang border region"
"59442","2009-11-20T07:16:58.950Z",30.762,83.448,19,5,"mwc",120,53.5,NA,0.77,"us","usp000h47k","2016-11-10T02:20:38.088Z","western Xizang","earthquake",NA,11.6,NA,NA,"reviewed","us","gcmt","western Xizang"
"59607","2009-11-07T20:08:46.290Z",29.49,86.008,5.7,5.5,"mwc",244,17.8,NA,0.8,"us","usp000h3uf","2017-04-26T18:09:42.595Z","western Xizang","earthquake",NA,10.1,NA,NA,"reviewed","us","gcmt","western Xizang"
"59799","2009-10-25T11:40:49.770Z",34.848,80.38,23,5,"mwc",88,47.5,NA,1.08,"us","usp000h3d6","2016-11-10T02:19:33.356Z","western Xizang","earthquake",NA,15.4,NA,NA,"reviewed","us","gcmt","western Xizang"
"60610","2009-09-29T06:01:13.260Z",30.888,83.49,10,5,"mwc",63,94.7,NA,1.04,"us","usp000h1y2","2016-11-10T02:17:40.271Z","western Xizang","earthquake",NA,NA,NA,NA,"reviewed","us","gcmt","western Xizang"
"60875","2009-09-05T07:28:35.590Z",34.233,82.022,46.2,4.8,"mb",52,96,NA,1.36,"us","usp000h18f","2014-11-07T01:39:40.560Z","western Xizang","earthquake",NA,9.8,NA,13,"reviewed","us","us","western Xizang"
"61330","2009-08-09T04:02:07.300Z",35.578,81.647,10,5.1,"mwc",118,56.3,NA,0.94,"us","usp000h046","2016-11-10T02:15:50.364Z","Xinjiang-Xizang border region","earthquake",NA,NA,NA,NA,"reviewed","us","gcmt","Xinjiang-Xizang border region"
"61331","2009-08-09T02:37:55.290Z",35.705,81.836,10,4.5,"mb",49,93.5,NA,1.21,"us","usp000h044","2014-11-07T01:39:29.142Z","Xinjiang-Xizang border region","earthquake",NA,NA,NA,16,"reviewed","us","us","Xinjiang-Xizang border region"
"61585","2009-07-24T03:11:56.830Z",31.158,85.902,13.4,5.8,"mwc",199,20.5,NA,0.92,"us","usp000gzjs","2017-04-13T22:23:43.369Z","western Xizang","earthquake",NA,NA,NA,NA,"reviewed","us","gcmt","western Xizang"
"62228","2009-06-06T09:44:36.970Z",30.996,86.314,10,4.9,"mwc",77,63.4,NA,1.11,"us","usp000gxx8","2016-11-10T02:12:56.735Z","western Xizang","earthquake",NA,NA,NA,NA,"reviewed","us","gcmt","western Xizang"
"62256","2009-06-04T06:44:50.580Z",32.826,81.906,10,4.6,"mb",89,48,NA,1.33,"us","usp000gxut","2014-11-07T01:39:06.481Z","western Xizang","earthquake",NA,NA,NA,15,"reviewed","us","us","western Xizang"
"62258","2009-06-04T02:54:48.100Z",32.776,81.755,7.2,5,"mwc",129,94.2,NA,1.21,"us","usp000gxup","2016-11-10T02:12:50.701Z","western Xizang","earthquake",NA,17.9,NA,NA,"reviewed","us","gcmt","western Xizang"
"63084","2009-04-04T12:53:08.560Z",33.685,82.465,10,4.5,"mb",37,58.3,NA,0.97,"us","usp000gvrk","2014-11-07T01:38:43.846Z","western Xizang","earthquake",NA,NA,NA,10,"reviewed","us","us","western Xizang"
"63110","2009-04-03T11:56:33.820Z",33.59,82.436,35,4.7,"mb",40,61.1,NA,0.79,"us","usp000gvq9","2014-11-07T01:38:42.788Z","western Xizang","earthquake",NA,NA,NA,9,"reviewed","us","us","western Xizang"
"63114","2009-04-03T00:15:08.950Z",33.716,82.446,51.9,4.8,"mb",79,50.4,NA,0.99,"us","usp000gvpu","2014-11-07T01:38:42.662Z","western Xizang","earthquake",NA,4.9,NA,29,"reviewed","us","us","western Xizang"
"63139","2009-04-01T02:34:36.610Z",33.659,82.437,10,5,"mwc",140,31.2,NA,1.03,"us","usp000gvms","2016-11-10T02:10:17.991Z","western Xizang","earthquake",NA,NA,NA,NA,"reviewed","us","gcmt","western Xizang"
"63637","2009-02-28T08:43:35.030Z",35.317,81.433,10,4.9,"mwc",41,58.3,NA,1.42,"us","usp000gufn","2016-11-10T02:08:41.947Z","Xinjiang-Xizang border region","earthquake",NA,NA,NA,NA,"reviewed","us","gcmt","Xinjiang-Xizang border region"
"63792","2009-02-18T10:11:43.650Z",30.667,83.857,35,5.1,"mwc",56,95.3,NA,1.12,"us","usp000gu5c","2016-11-10T02:08:12.084Z","western Xizang","earthquake",NA,NA,NA,NA,"reviewed","us","gcmt","western Xizang"
"65247","2008-12-11T13:16:13.380Z",35.267,81.373,33.3,4.9,"mwc",54,64.4,NA,1.06,"us","usp000gqd3","2016-11-10T02:05:15.831Z","Xinjiang-Xizang border region","earthquake",NA,11.2,NA,NA,"reviewed","us","gcmt","Xinjiang-Xizang border region"
"65248","2008-12-11T12:31:34.450Z",35.189,81.255,10,4.7,"mb",36,95.2,NA,0.98,"us","usp000gqcy","2014-11-07T01:37:57.248Z","Xinjiang-Xizang border region","earthquake",NA,NA,NA,3,"reviewed","us","us","Xinjiang-Xizang border region"
"65249","2008-12-11T12:31:05.420Z",35.313,81.409,10,5,"mb",66,62,NA,1.2,"us","usp000gqcx","2014-11-07T01:37:57.242Z","Xinjiang-Xizang border region","earthquake",NA,NA,NA,22,"reviewed","us","us","Xinjiang-Xizang border region"
"65450","2008-11-25T21:50:49.240Z",30.633,83.483,10,4.5,"mb",31,144,NA,1.18,"us","usp000gpep","2014-11-07T01:37:48.032Z","western Xizang","earthquake",NA,NA,NA,3,"reviewed","us","us","western Xizang"
"65563","2008-11-18T05:29:22.970Z",30.254,83.766,34.8,4.5,"mb",44,105.6,NA,1.03,"us","usp000gnz0","2014-11-07T01:37:45.686Z","western Xizang","earthquake",NA,18.2,NA,17,"reviewed","us","us","western Xizang"
"65570","2008-11-17T23:52:18.360Z",29.19,88.226,11.6,4.6,"mb",49,75.1,NA,0.86,"us","usp000gnya","2014-11-07T01:37:45.504Z","western Xizang","earthquake",NA,18,NA,11,"reviewed","us","us","western Xizang"
