"","time","latitude","longitude","depth","mag","magType","nst","gap","dmin","rms","net","id","updated","place","type","horizontalError","depthError","magError","magNst","status","locationSource","magSource","country"
"200677","1980-06-08T20:28:26.000Z",-59.155,158.345,10,5.7,"ms",NA,NA,NA,NA,"us","usp000181j","2016-11-09T22:42:30.977Z","Macquarie Island region","earthquake",NA,NA,NA,NA,"reviewed","us","us","Macquarie Island region"
"200784","1980-05-27T02:26:12.000Z",-60.079,160.525,33,5.2,"mb",NA,NA,NA,NA,"us","usp00017mm","2016-11-09T22:37:11.033Z","Macquarie Island region","earthquake",NA,NA,NA,NA,"reviewed","us","us","Macquarie Island region"
"200937","1980-05-09T22:32:42.700Z",-55.835,147.248,10,6.4,"ms",NA,NA,NA,NA,"us","usp000174h","2016-11-10T00:33:58.169Z","west of Macquarie Island","earthquake",NA,NA,NA,NA,"reviewed","us","us","west of Macquarie Island"
"200982","1980-05-02T17:44:06.500Z",-54.807,158.531,10,5.1,"mb",NA,NA,NA,NA,"us","usp000170q","2014-11-06T23:24:21.339Z","Macquarie Island region","earthquake",NA,NA,NA,NA,"reviewed","us","us","Macquarie Island region"
"201905","1980-02-07T10:59:10.300Z",-54.264,158.77,10,5.8,"mb",NA,NA,NA,NA,"us","usp00015bm","2014-11-06T23:24:17.547Z","Macquarie Island region","earthquake",NA,NA,NA,NA,"reviewed","us","us","Macquarie Island region"
"201906","1980-02-07T10:49:16.000Z",-54.158,158.89,10,6.5,"ms",NA,NA,NA,NA,"us","usp00015bk","2016-11-10T00:25:35.777Z","Macquarie Island region","earthquake",NA,NA,NA,NA,"reviewed","us","us","Macquarie Island region"
"201907","1980-02-07T10:49:04.800Z",-53.911,158.69,10,4.8,"mb",NA,NA,NA,NA,"us","usp00015bj","2015-05-13T18:53:16.000Z","Macquarie Island region","earthquake",NA,NA,NA,NA,"reviewed","us","us","Macquarie Island region"
"202091","1980-01-18T21:55:26.700Z",-53.658,159.628,10,5.9,"ms",NA,NA,NA,NA,"us","usp0001525","2016-11-09T21:41:49.570Z","Macquarie Island region","earthquake",NA,NA,NA,NA,"reviewed","us","us","Macquarie Island region"
"203031","1979-10-12T12:47:36.800Z",-53.17,159.488,10,4.8,"mb",NA,NA,NA,NA,"us","usp00013cr","2014-11-06T23:22:06.128Z","Macquarie Island region","earthquake",NA,NA,NA,NA,"reviewed","us","us","Macquarie Island region"
"203562","1979-08-11T05:14:34.300Z",-52.027,161.296,10,5.6,"mb",NA,NA,NA,NA,"us","usp00012bq","2016-11-09T23:12:59.192Z","Macquarie Island region","earthquake",NA,NA,NA,NA,"reviewed","us","us","Macquarie Island region"
"203614","1979-08-05T11:54:24.100Z",-57.415,147.619,10,5.3,"mb",NA,NA,NA,NA,"us","usp000127z","2016-11-09T23:09:44.738Z","west of Macquarie Island","earthquake",NA,NA,NA,NA,"reviewed","us","us","west of Macquarie Island"
"203642","1979-08-01T11:07:56.100Z",-54.764,146.331,10,5.5,"mb",NA,NA,NA,NA,"us","usp000126e","2014-11-06T23:22:04.392Z","west of Macquarie Island","earthquake",NA,NA,NA,NA,"reviewed","us","us","west of Macquarie Island"
"204007","1979-06-20T21:46:32.600Z",-56.571,147.33,10,5.2,"mb",NA,NA,NA,NA,"us","usp00011ez","2016-11-09T22:48:07.657Z","west of Macquarie Island","earthquake",NA,NA,NA,NA,"reviewed","us","us","west of Macquarie Island"
"204217","1979-05-29T21:00:30.400Z",-51.655,151.702,33,4.9,"mb",NA,NA,NA,NA,"us","usp00010zp","2014-11-06T23:22:01.690Z","north of Macquarie Island","earthquake",NA,NA,NA,NA,"reviewed","us","us","north of Macquarie Island"
"204568","1979-04-23T21:54:35.300Z",-52.996,159.754,10,6,"ms",NA,NA,NA,NA,"us","usp000108d","2016-11-09T22:21:52.789Z","Macquarie Island region","earthquake",NA,NA,NA,NA,"reviewed","us","us","Macquarie Island region"
"207162","1978-06-27T01:11:23.500Z",-56.468,147.072,33,5,"mb",NA,NA,NA,NA,"us","usp0000vax","2014-11-06T23:21:50.083Z","west of Macquarie Island","earthquake",NA,NA,NA,NA,"reviewed","us","us","west of Macquarie Island"
"207163","1978-06-27T01:04:28.700Z",-56.318,146.623,33,5.5,"ms",NA,NA,NA,NA,"us","usp0000vaw","2016-11-09T22:51:18.261Z","west of Macquarie Island","earthquake",NA,NA,NA,NA,"reviewed","us","us","west of Macquarie Island"
"207479","1978-05-24T06:12:01.200Z",-52.966,159.853,33,5.4,"mb",NA,NA,NA,NA,"us","usp0000upz","2015-05-13T18:53:15.000Z","Macquarie Island region","earthquake",NA,NA,NA,NA,"reviewed","us","us","Macquarie Island region"
"208392","1978-02-27T00:37:24.200Z",-53.795,140.797,10,5.5,"ms",NA,NA,NA,NA,"us","usp0000t5q","2016-11-09T21:58:22.273Z","west of Macquarie Island","earthquake",NA,NA,NA,NA,"reviewed","us","us","west of Macquarie Island"
"208586","1978-02-08T09:29:10.500Z",-53.723,140.621,33,5.2,"mb",NA,NA,NA,NA,"us","usp0000svq","2014-11-06T23:21:46.915Z","west of Macquarie Island","earthquake",NA,NA,NA,NA,"reviewed","us","us","west of Macquarie Island"
"209748","1977-10-13T00:39:36.300Z",-54.515,144.721,33,5.7,"ms",NA,NA,NA,NA,"us","usp0000r0u","2016-11-09T23:42:34.861Z","west of Macquarie Island","earthquake",NA,NA,NA,NA,"reviewed","us","us","west of Macquarie Island"
"209915","1977-09-26T04:56:57.100Z",-60.039,150.585,33,5.7,"ms",NA,NA,NA,NA,"us","usp0000qta","2016-11-09T23:34:27.598Z","west of Macquarie Island","earthquake",NA,NA,NA,NA,"reviewed","us","us","west of Macquarie Island"
"210057","1977-09-11T05:07:29.700Z",-59.631,150.286,33,5.4,"mb",NA,NA,NA,NA,"us","usp0000qk5","2016-11-09T23:27:27.508Z","west of Macquarie Island","earthquake",NA,NA,NA,NA,"reviewed","us","us","west of Macquarie Island"
"210471","1977-08-08T14:09:01.300Z",-55.078,145.656,33,5,"mb",NA,NA,NA,NA,"us","usp0000q11","2014-11-06T23:21:43.413Z","west of Macquarie Island","earthquake",NA,NA,NA,NA,"reviewed","us","us","west of Macquarie Island"
"210629","1977-07-21T12:34:29.300Z",-53.722,159.594,33,5.6,"mb",NA,NA,NA,NA,"us","usp0000ptr","2014-11-06T23:21:43.052Z","Macquarie Island region","earthquake",NA,NA,NA,NA,"reviewed","us","us","Macquarie Island region"
"210630","1977-07-21T11:53:22.500Z",-53.863,158.602,33,6.7,"ms",NA,NA,NA,NA,"us","usp0000ptq","2016-11-10T00:40:53.388Z","Macquarie Island region","earthquake",NA,NA,NA,NA,"reviewed","us","us","Macquarie Island region"
"212781","1976-12-04T21:25:12.300Z",-56.754,147.489,33,5.3,"mb",NA,NA,NA,NA,"us","usp0000kmt","2015-05-13T18:53:13.000Z","west of Macquarie Island","earthquake",NA,NA,NA,NA,"reviewed","us","us","west of Macquarie Island"
"212782","1976-12-04T21:23:22.400Z",-57.904,146.479,33,5.1,"mb",NA,NA,NA,NA,"us","usp0000kms","2014-11-06T23:21:38.485Z","west of Macquarie Island","earthquake",NA,NA,NA,NA,"reviewed","us","us","west of Macquarie Island"
"213376","1976-09-28T18:04:24.400Z",-59.448,149.685,33,5,"ms",NA,NA,NA,NA,"us","usp0000jnv","2014-11-06T23:21:37.546Z","west of Macquarie Island","earthquake",NA,NA,NA,NA,"reviewed","us","us","west of Macquarie Island"
"214659","1976-05-28T06:10:31.000Z",-58.646,149.253,33,5.3,"mb",NA,NA,NA,NA,"us","usp0000gk3","2014-11-06T23:21:35.440Z","west of Macquarie Island","earthquake",NA,NA,NA,NA,"reviewed","us","us","west of Macquarie Island"
"214754","1976-05-18T06:04:47.000Z",-59.949,154.077,33,6.2,"ms",NA,NA,NA,NA,"us","usp0000gd8","2016-11-10T00:35:15.300Z","west of Macquarie Island","earthquake",NA,NA,NA,NA,"reviewed","us","us","west of Macquarie Island"
"215463","1976-02-21T14:27:06.600Z",-59.816,150.159,33,4.9,"mb",NA,NA,NA,NA,"us","usp0000f5e","2014-11-06T23:21:34.153Z","west of Macquarie Island","earthquake",NA,NA,NA,NA,"reviewed","us","us","west of Macquarie Island"
"216538","1975-11-16T03:46:25.900Z",-53.682,140.939,33,4.8,"mb",NA,NA,NA,NA,"us","usp0000dm3","2014-11-06T23:21:32.719Z","west of Macquarie Island","earthquake",NA,NA,NA,NA,"reviewed","us","us","west of Macquarie Island"
"216545","1975-11-15T08:19:44.600Z",-53.833,141.541,33,4.7,"mb",NA,NA,NA,NA,"us","usp0000dkr","2014-11-06T23:21:32.712Z","west of Macquarie Island","earthquake",NA,NA,NA,NA,"reviewed","us","us","west of Macquarie Island"
"217539","1975-07-20T08:59:19.300Z",-54.746,144.193,33,5.5,"mb",NA,NA,NA,NA,"us","usp0000c21","2014-11-06T23:21:31.263Z","west of Macquarie Island","earthquake",NA,NA,NA,NA,"reviewed","us","us","west of Macquarie Island"
"217540","1975-07-20T08:48:04.800Z",-54.674,144.452,33,5.2,"mb",NA,NA,NA,NA,"us","usp0000c20","2014-11-06T23:21:31.262Z","west of Macquarie Island","earthquake",NA,NA,NA,NA,"reviewed","us","us","west of Macquarie Island"
"218384","1975-05-01T03:20:31.600Z",-52.758,140.4,33,5.5,"ms",NA,NA,NA,NA,"us","usp0000av5","2014-11-06T23:21:30.112Z","west of Macquarie Island","earthquake",NA,NA,NA,NA,"reviewed","us","us","west of Macquarie Island"
"219574","1974-12-17T15:35:21.200Z",-54.144,143.425,33,5.8,"ms",NA,NA,NA,NA,"us","usp000095g","2014-11-06T23:21:27.876Z","west of Macquarie Island","earthquake",NA,NA,NA,NA,"reviewed","us","us","west of Macquarie Island"
"219827","1974-11-13T16:59:16.500Z",-57.958,148.284,33,5.9,"ms",NA,NA,NA,NA,"us","usp00008s9","2014-11-06T23:21:27.392Z","west of Macquarie Island","earthquake",NA,NA,NA,NA,"reviewed","us","us","west of Macquarie Island"
"219878","1974-11-05T19:21:55.600Z",-53.117,140.209,33,5.1,"mb",NA,NA,NA,NA,"us","usp00008pt","2014-11-06T23:21:27.206Z","west of Macquarie Island","earthquake",NA,NA,NA,NA,"reviewed","us","us","west of Macquarie Island"
"219978","1974-10-23T11:26:36.200Z",-54.179,143.725,33,5.6,"mb",NA,NA,NA,NA,"us","usp00008hu","2014-11-06T23:21:26.990Z","west of Macquarie Island","earthquake",NA,NA,NA,NA,"reviewed","us","us","west of Macquarie Island"
"220084","1974-10-11T08:33:52.300Z",-60.748,153.931,33,6.1,"ms",NA,NA,NA,NA,"us","usp00008c0","2014-11-06T23:21:26.784Z","west of Macquarie Island","earthquake",NA,NA,NA,NA,"reviewed","us","us","west of Macquarie Island"
"220086","1974-10-11T06:00:14.100Z",-60.663,153.32,33,5.3,"mb",NA,NA,NA,NA,"us","usp00008by","2014-11-06T23:21:26.781Z","west of Macquarie Island","earthquake",NA,NA,NA,NA,"reviewed","us","us","west of Macquarie Island"
"220587","1974-08-13T14:45:42.000Z",-55.456,146.261,33,5.7,"ms",NA,NA,NA,NA,"us","usp00007ky","2015-05-13T18:53:09.000Z","west of Macquarie Island","earthquake",NA,NA,NA,NA,"reviewed","us","us","west of Macquarie Island"
"221023","1974-07-02T07:15:46.100Z",-54.139,140.206,33,5.4,"mb",NA,NA,NA,NA,"us","usp00006zc","2014-11-06T23:21:25.023Z","west of Macquarie Island","earthquake",NA,NA,NA,NA,"reviewed","us","us","west of Macquarie Island"
"221120","1974-06-22T21:14:06.800Z",-55.476,145.713,33,4.8,"mb",NA,NA,NA,NA,"us","usp00006uq","2014-11-06T23:21:24.854Z","west of Macquarie Island","earthquake",NA,NA,NA,NA,"reviewed","us","us","west of Macquarie Island"
"221254","1974-06-05T11:44:21.100Z",-54.546,158.592,33,5.5,"mb",NA,NA,NA,NA,"us","usp00006n7","2014-11-06T23:21:24.547Z","Macquarie Island region","earthquake",NA,NA,NA,NA,"reviewed","us","us","Macquarie Island region"
"221262","1974-06-04T04:45:29.900Z",-60.468,154.432,33,5.4,"mb",NA,NA,NA,NA,"us","usp00006ms","2014-11-06T23:21:24.532Z","west of Macquarie Island","earthquake",NA,NA,NA,NA,"reviewed","us","us","west of Macquarie Island"
"221276","1974-06-02T08:30:09.300Z",-59.528,148.385,33,4.7,"mb",NA,NA,NA,NA,"us","usp00006m3","2014-11-06T23:21:24.502Z","west of Macquarie Island","earthquake",NA,NA,NA,NA,"reviewed","us","us","west of Macquarie Island"
"221298","1974-05-30T12:32:02.500Z",-59.081,148.842,33,5,"mb",NA,NA,NA,NA,"us","usp00006ju","2014-11-06T23:21:24.457Z","west of Macquarie Island","earthquake",NA,NA,NA,NA,"reviewed","us","us","west of Macquarie Island"
"221638","1974-04-21T06:54:27.900Z",-55.475,163.905,33,5.1,"mb",NA,NA,NA,NA,"us","usp000061k","2014-11-06T23:21:23.881Z","Macquarie Island region","earthquake",NA,NA,NA,NA,"reviewed","us","us","Macquarie Island region"
"221707","1974-04-13T04:19:45.500Z",-52.97,159.127,33,4.9,"mb",NA,NA,NA,NA,"us","usp00005ye","2014-11-06T23:21:23.713Z","Macquarie Island region","earthquake",NA,NA,NA,NA,"reviewed","us","us","Macquarie Island region"
"222373","1974-01-18T06:52:43.400Z",-60.3,150.453,33,5.7,"mb",NA,NA,NA,NA,"us","usp00004yj","2014-11-06T23:21:22.440Z","west of Macquarie Island","earthquake",NA,NA,NA,NA,"reviewed","us","us","west of Macquarie Island"
"223148","1973-10-19T00:13:00.500Z",-54.747,158.511,33,5.8,"mb",NA,NA,NA,NA,"us","usp00003v9","2015-05-13T18:53:08.000Z","Macquarie Island region","earthquake",NA,NA,NA,NA,"reviewed","us","us","Macquarie Island region"
"223327","1973-09-29T03:04:22.500Z",-60.349,149.988,33,4.8,"mb",NA,NA,NA,NA,"us","usp00003ks","2014-11-06T23:21:20.520Z","west of Macquarie Island","earthquake",NA,NA,NA,NA,"reviewed","us","us","west of Macquarie Island"
"223329","1973-09-28T23:51:46.900Z",-55.353,146.003,33,5.1,"mb",NA,NA,NA,NA,"us","usp00003kp","2014-11-06T23:21:20.517Z","west of Macquarie Island","earthquake",NA,NA,NA,NA,"reviewed","us","us","west of Macquarie Island"
"223345","1973-09-26T16:27:47.200Z",-55.359,146.254,33,5.5,"mb",NA,NA,NA,NA,"us","usp00003jt","2014-11-06T23:21:20.490Z","west of Macquarie Island","earthquake",NA,NA,NA,NA,"reviewed","us","us","west of Macquarie Island"
"223353","1973-09-25T16:17:28.300Z",-54.849,145.849,33,6.3,"ms",NA,NA,NA,NA,"us","usp00003jg","2015-05-13T18:53:08.000Z","west of Macquarie Island","earthquake",NA,NA,NA,NA,"reviewed","us","us","west of Macquarie Island"
"223359","1973-09-24T23:30:57.800Z",-52.329,160.669,10,5.6,"mb",NA,NA,NA,NA,"us","usp00003j4","2014-11-06T23:21:20.463Z","Macquarie Island region","earthquake",NA,NA,NA,NA,"reviewed","us","us","Macquarie Island region"
"223691","1973-08-09T13:06:36.600Z",-56.273,147.417,33,5.9,"ms",NA,NA,NA,NA,"us","usp000031r","2015-05-13T18:53:08.000Z","west of Macquarie Island","earthquake",NA,NA,NA,NA,"reviewed","us","us","west of Macquarie Island"
"223786","1973-07-29T21:42:21.400Z",-56.32,147.391,33,5.3,"mb",NA,NA,NA,NA,"us","usp00002x6","2014-11-06T23:21:17.375Z","west of Macquarie Island","earthquake",NA,NA,NA,NA,"reviewed","us","us","west of Macquarie Island"
"223828","1973-07-26T13:39:15.800Z",-52.801,140.04,33,5.6,"mb",NA,NA,NA,NA,"us","usp00002v9","2014-11-06T23:21:16.323Z","west of Macquarie Island","earthquake",NA,NA,NA,NA,"reviewed","us","us","west of Macquarie Island"
"223880","1973-07-20T08:01:16.700Z",-56.263,146.92,33,5.2,"mb",NA,NA,NA,NA,"us","usp00002sa","2014-11-06T23:21:15.056Z","west of Macquarie Island","earthquake",NA,NA,NA,NA,"reviewed","us","us","west of Macquarie Island"
"224346","1973-06-07T02:43:31.400Z",-53.93,159.398,33,5.8,"mb",NA,NA,NA,NA,"us","usp000022b","2014-11-06T23:21:13.099Z","Macquarie Island region","earthquake",NA,NA,NA,NA,"reviewed","us","us","Macquarie Island region"
"224946","1973-03-19T06:42:25.800Z",-53.23,159.213,33,5.5,"mb",NA,NA,NA,NA,"us","usp00000zv","2014-11-06T23:21:10.215Z","Macquarie Island region","earthquake",NA,NA,NA,NA,"reviewed","us","us","Macquarie Island region"
"225967","1971-10-23T01:41:12.000Z",-54.798,146.364,10,6.3,"mw",NA,NA,NA,NA,"iscgem","iscgem779543","2015-05-13T18:53:06.000Z","west of Macquarie Island","earthquake",NA,NA,NA,NA,"automatic","iscgem","iscgem","west of Macquarie Island"
"226493","1970-06-11T16:46:34.000Z",-59.232,158.902,15,7.3,"mw",NA,NA,NA,NA,"iscgem","iscgem794513","2015-05-13T18:53:04.000Z","Macquarie Island region","earthquake",NA,NA,NA,NA,"automatic","iscgem","iscgem","Macquarie Island region"
"226857","1969-07-04T22:54:18.000Z",-55.791,147.116,10,5.8,"mw",NA,NA,NA,NA,"iscgem","iscgem806733","2015-05-13T18:53:03.000Z","west of Macquarie Island","earthquake",NA,NA,NA,NA,"automatic","iscgem","iscgem","west of Macquarie Island"
"226869","1969-06-17T23:58:09.000Z",-52.744,160.309,15,6.8,"mw",NA,NA,NA,NA,"iscgem","iscgem808108","2015-05-13T18:53:03.000Z","Macquarie Island region","earthquake",NA,NA,NA,NA,"automatic","iscgem","iscgem","Macquarie Island region"
"227242","1968-05-08T11:00:05.000Z",-58.011,157.724,15,5.6,"mw",NA,NA,NA,NA,"iscgemsup","iscgemsup821687","2015-07-13T17:02:24.000Z","Macquarie Island region","earthquake",NA,NA,NA,NA,"automatic","iscgem","iscgem","Macquarie Island region"
"227733","1966-05-25T13:20:54.000Z",-52.772,160.124,10,6.1,"mw",NA,NA,NA,NA,"iscgem","iscgem847789","2015-05-13T18:53:00.000Z","Macquarie Island region","earthquake",NA,NA,NA,NA,"automatic","iscgem","iscgem","Macquarie Island region"
"227973","1965-08-02T13:19:57.000Z",-56.046,157.922,10,7.3,"mw",NA,NA,NA,NA,"iscgem","iscgem854292","2015-05-13T18:52:59.000Z","Macquarie Island region","earthquake",NA,NA,NA,NA,"automatic","iscgem","iscgem","Macquarie Island region"
"228377","1964-04-27T06:44:27.000Z",-59.95,150.434,15,6.3,"mw",NA,NA,NA,NA,"iscgem","iscgem869137","2015-05-13T18:52:58.000Z","west of Macquarie Island","earthquake",NA,NA,NA,NA,"automatic","iscgem","iscgem","west of Macquarie Island"
"228640","1963-08-05T15:39:07.000Z",-60.694,153.973,15,5.8,"mw",NA,NA,NA,NA,"iscgem","iscgem872889","2015-05-13T18:52:57.000Z","west of Macquarie Island","earthquake",NA,NA,NA,NA,"automatic","iscgem","iscgem","west of Macquarie Island"
"228655","1963-07-20T06:36:12.000Z",-57.655,148.546,15,6.3,"mw",NA,NA,NA,NA,"iscgem","iscgem872776","2015-05-13T18:52:57.000Z","west of Macquarie Island","earthquake",NA,NA,NA,NA,"automatic","iscgem","iscgem","west of Macquarie Island"
"228701","1963-06-10T06:39:05.000Z",-55.311,146.421,15,6.2,"mw",NA,NA,NA,NA,"iscgem","iscgem17293858","2015-05-13T18:52:57.000Z","west of Macquarie Island","earthquake",NA,NA,NA,NA,"automatic","iscgem","iscgem","west of Macquarie Island"
"228702","1963-06-10T04:16:37.000Z",-55.438,146.713,15,6.1,"mw",NA,NA,NA,NA,"iscgem","iscgem17293856","2015-05-13T18:52:57.000Z","west of Macquarie Island","earthquake",NA,NA,NA,NA,"automatic","iscgem","iscgem","west of Macquarie Island"
"228720","1963-05-30T06:56:10.000Z",-54.282,143.938,15,6,"mw",NA,NA,NA,NA,"iscgem","iscgem872415","2015-05-13T18:52:57.000Z","west of Macquarie Island","earthquake",NA,NA,NA,NA,"automatic","iscgem","iscgem","west of Macquarie Island"
"228743","1963-05-12T09:42:53.000Z",-57.668,160.395,15,5.6,"mw",NA,NA,NA,NA,"iscgem","iscgem872294","2015-05-13T18:52:57.000Z","Macquarie Island region","earthquake",NA,NA,NA,NA,"automatic","iscgem","iscgem","Macquarie Island region"
"228784","1963-03-25T20:17:05.000Z",-56.678,147.587,15,5.8,"mw",NA,NA,NA,NA,"iscgem","iscgem872032","2015-05-13T18:52:57.000Z","west of Macquarie Island","earthquake",NA,NA,NA,NA,"automatic","iscgem","iscgem","west of Macquarie Island"
"228946","1962-07-16T02:04:55.000Z",-52.143,139.299,15,5.7,"mw",NA,NA,NA,NA,"iscgem","iscgem875048","2015-05-13T18:52:56.000Z","west of Macquarie Island","earthquake",NA,NA,NA,NA,"automatic","iscgem","iscgem","west of Macquarie Island"
"229060","1961-12-17T22:12:30.000Z",-54.502,144.112,15,5.9,"mw",NA,NA,NA,NA,"iscgem","iscgem877833","2015-05-13T18:52:56.000Z","west of Macquarie Island","earthquake",NA,NA,NA,NA,"automatic","iscgem","iscgem","west of Macquarie Island"
"229092","1961-10-19T19:26:32.000Z",-55.337,146.217,15,5.7,"mw",NA,NA,NA,NA,"iscgem","iscgem877558","2015-05-13T18:52:56.000Z","west of Macquarie Island","earthquake",NA,NA,NA,NA,"automatic","iscgem","iscgem","west of Macquarie Island"
"229322","1960-12-13T07:36:20.000Z",-51.964,160.914,15,6.8,"mw",NA,NA,NA,NA,"iscgem","iscgem880984","2015-05-13T18:52:55.000Z","north of Macquarie Island","earthquake",NA,NA,NA,NA,"automatic","iscgem","iscgem","north of Macquarie Island"
"229747","1959-08-10T00:36:38.000Z",-55.511,146.327,15,5.7,"mw",NA,NA,NA,NA,"iscgem","iscgem882604","2015-05-13T18:52:53.000Z","west of Macquarie Island","earthquake",NA,NA,NA,NA,"automatic","iscgem","iscgem","west of Macquarie Island"
"229887","1959-02-28T11:44:11.000Z",-55.12,146.421,15,5.8,"mw",NA,NA,NA,NA,"iscgem","iscgem881498","2015-05-13T18:52:53.000Z","west of Macquarie Island","earthquake",NA,NA,NA,NA,"automatic","iscgem","iscgem","west of Macquarie Island"
"230021","1958-10-01T09:29:45.000Z",-57.069,147.743,10,6.5,"mw",NA,NA,NA,NA,"iscgem","iscgem885204","2015-05-13T18:52:53.000Z","west of Macquarie Island","earthquake",NA,NA,NA,NA,"automatic","iscgem","iscgem","west of Macquarie Island"
"230145","1958-06-07T12:55:08.000Z",-52.835,140.163,15,5.8,"mw",NA,NA,NA,NA,"iscgem","iscgem884522","2015-05-13T18:52:52.000Z","west of Macquarie Island","earthquake",NA,NA,NA,NA,"automatic","iscgem","iscgem","west of Macquarie Island"
"230358","1957-10-13T20:33:05.000Z",-60.518,151.233,15,6.2,"mw",NA,NA,NA,NA,"iscgem","iscgem887368","2015-05-13T18:52:52.000Z","west of Macquarie Island","earthquake",NA,NA,NA,NA,"automatic","iscgem","iscgem","west of Macquarie Island"
"231127","1955-03-23T17:16:23.000Z",-56.579,148.327,15,6.1,"mw",NA,NA,NA,NA,"iscgem","iscgem889355","2015-05-13T18:52:49.000Z","west of Macquarie Island","earthquake",NA,NA,NA,NA,"automatic","iscgem","iscgem","west of Macquarie Island"
"231353","1954-04-27T21:21:38.000Z",-56.047,147.498,10,6.4,"mw",NA,NA,NA,NA,"iscgem","iscgem890574","2015-05-13T18:52:48.000Z","west of Macquarie Island","earthquake",NA,NA,NA,NA,"automatic","iscgem","iscgem","west of Macquarie Island"
"231831","1952-09-20T12:57:51.000Z",-54.569,144.078,15,6.2,"mw",NA,NA,NA,NA,"iscgem","iscgem893439","2015-05-13T18:52:47.000Z","west of Macquarie Island","earthquake",NA,NA,NA,NA,"automatic","iscgem","iscgem","west of Macquarie Island"
"231884","1952-07-25T14:17:29.000Z",-59.394,148.495,15,6,"mw",NA,NA,NA,NA,"iscgem","iscgem893195","2015-05-13T18:52:47.000Z","west of Macquarie Island","earthquake",NA,NA,NA,NA,"automatic","iscgem","iscgem","west of Macquarie Island"
"231957","1952-05-31T04:54:52.000Z",-60.546,154.892,15,6.3,"mw",NA,NA,NA,NA,"iscgem","iscgem892964","2015-05-13T18:52:47.000Z","west of Macquarie Island","earthquake",NA,NA,NA,NA,"automatic","iscgem","iscgem","west of Macquarie Island"
"232076","1951-12-23T06:30:22.000Z",-52.186,139.725,15,6.2,"mw",NA,NA,NA,NA,"iscgem","iscgem895056","2015-05-13T18:52:47.000Z","west of Macquarie Island","earthquake",NA,NA,NA,NA,"automatic","iscgem","iscgem","west of Macquarie Island"
"232128","1951-10-28T06:47:46.000Z",-57.894,157.15,15,6.5,"mw",NA,NA,NA,NA,"iscgem","iscgem894859","2015-05-13T18:52:46.000Z","Macquarie Island region","earthquake",NA,NA,NA,NA,"automatic","iscgem","iscgem","Macquarie Island region"
"232498","1950-06-11T22:11:15.000Z",-56.901,148.088,15,6.3,"mw",NA,NA,NA,NA,"iscgem","iscgem895503","2015-05-13T18:52:45.000Z","west of Macquarie Island","earthquake",NA,NA,NA,NA,"automatic","iscgem","iscgem","west of Macquarie Island"
"232514","1950-05-07T06:36:08.000Z",-56.429,147.088,15,6.2,"mw",NA,NA,NA,NA,"iscgem","iscgem895411","2015-05-13T18:52:45.000Z","west of Macquarie Island","earthquake",NA,NA,NA,NA,"automatic","iscgem","iscgem","west of Macquarie Island"
"232832","1943-09-06T03:41:29.000Z",-53.983,158.737,10,7.4,"mw",NA,NA,NA,NA,"iscgem","iscgem899985","2015-05-13T18:52:45.000Z","Macquarie Island region","earthquake",NA,NA,NA,NA,"automatic","iscgem","iscgem","Macquarie Island region"
"232969","1940-10-01T21:38:39.000Z",-58.682,160.755,10,6.4,"mw",NA,NA,NA,NA,"iscgem","iscgem901620","2015-05-13T18:52:44.000Z","Macquarie Island region","earthquake",NA,NA,NA,NA,"automatic","iscgem","iscgem","Macquarie Island region"
"233007","1940-03-14T18:22:46.000Z",-55.37,147.628,10,6.4,"mw",NA,NA,NA,NA,"iscgem","iscgem901238","2015-05-13T18:52:44.000Z","west of Macquarie Island","earthquake",NA,NA,NA,NA,"automatic","iscgem","iscgem","west of Macquarie Island"
"233092","1938-10-09T16:36:53.000Z",-59.353,159.767,10,6.3,"mw",NA,NA,NA,NA,"iscgem","iscgem902707","2015-05-13T18:52:44.000Z","Macquarie Island region","earthquake",NA,NA,NA,NA,"automatic","iscgem","iscgem","Macquarie Island region"
"233264","1935-12-09T07:23:35.000Z",-54.749,162.118,10,6.3,"mw",NA,NA,NA,NA,"iscgem","iscgem904687","2015-05-13T18:52:43.000Z","Macquarie Island region","earthquake",NA,NA,NA,NA,"automatic","iscgem","iscgem","Macquarie Island region"
"233340","1934-11-24T12:34:07.000Z",-57.059,147.578,10,6.3,"mw",NA,NA,NA,NA,"iscgem","iscgem905284","2015-05-13T18:52:43.000Z","west of Macquarie Island","earthquake",NA,NA,NA,NA,"automatic","iscgem","iscgem","west of Macquarie Island"
"233608","1930-09-14T03:01:07.000Z",-59.63,150.424,10,6.3,"mw",NA,NA,NA,NA,"iscgem","iscgem907592","2015-05-13T18:52:43.000Z","west of Macquarie Island","earthquake",NA,NA,NA,NA,"automatic","iscgem","iscgem","west of Macquarie Island"
"233745","1928-02-29T21:57:15.000Z",-57.337,148.884,10,6.4,"mw",NA,NA,NA,NA,"iscgem","iscgem908517","2015-05-13T18:52:42.000Z","west of Macquarie Island","earthquake",NA,NA,NA,NA,"automatic","iscgem","iscgem","west of Macquarie Island"
"233812","1926-10-03T19:38:05.000Z",-50.182,159.597,10,7.4,"mw",NA,NA,NA,NA,"iscgem","iscgem910139","2015-05-13T18:52:42.000Z","north of Macquarie Island","earthquake",NA,NA,NA,NA,"automatic","iscgem","iscgem","north of Macquarie Island"
